Source,Target,R or P,Reaction Name,Mass
200_0,C(CO)(O)=O,1,"Cannizarro 2, glucose (reduction)",76.016043988
202_0,C(C(C(C(C(CO)O)O)O)O)O,1,"Cannizarro 2, glucose (reduction)",182.079038168
202_0,C(C(C(CO)O)O)(O)=O,1,"Cannizarro 2, glucose (reduction)",136.03717335599998
204_0,C(C(C(C(C(CO)O)O)O)O)O,1,"Cannizarro 2, glucose (reduction)",182.079038168
204_0,C(C(CC(C(CO)O)O)=O)(O)=O,1,"Cannizarro 2, glucose (reduction)",178.04773803999998
206_0,C(C(C(C(C(CO)O)O)O)O)O,1,"Cannizarro 2, glucose (reduction)",182.079038168
206_0,C(CC(C(C(CO)O)O)=O)(O)=O,1,"Cannizarro 2, glucose (reduction)",178.04773804
208_0,C(C(C(C(C(CO)O)O)O)O)O,1,"Cannizarro 2, glucose (reduction)",182.079038168
208_0,C(C(C(CC(CO)O)=O)O)(O)=O,1,"Cannizarro 2, glucose (reduction)",178.04773803999998
210_0,C(C(C(C(C(CO)O)O)O)O)O,1,"Cannizarro 2, glucose (reduction)",182.079038168
210_0,C(CC(C(O)=O)O)(C(CO)O)=O,1,"Cannizarro 2, glucose (reduction)",178.04773803999998
212_0,C(C(C(C(C(CO)O)O)O)O)O,1,"Cannizarro 2, glucose (reduction)",182.079038168
212_0,C(C(C(C(O)=O)O)O)(CCO)=O,1,"Cannizarro 2, glucose (reduction)",178.04773803999998
214_0,C(C(C(C(C(CO)O)O)O)O)O,1,"Cannizarro 2, glucose (reduction)",182.079038168
214_0,C(C(C(CC(CO)=O)O)O)(O)=O,1,"Cannizarro 2, glucose (reduction)",178.04773803999998
216_0,C(C(C(C(C(CO)O)O)O)O)O,1,"Cannizarro 2, glucose (reduction)",182.079038168
216_0,C(C(C(C(C(C)=O)O)O)O)(O)=O,1,"Cannizarro 2, glucose (reduction)",178.04773803999998
218_0,C(C(C(C(C(CO)O)O)O)O)O,1,"Cannizarro 2, glucose (reduction)",182.079038168
218_0,C(CC(C(C(C(O)=O)O)O)O)=O,1,"Cannizarro 2, glucose (reduction)",178.04773803999998
220_0,C(C(C(C(C(CO)O)O)O)O)O,1,"Cannizarro 2, glucose (reduction)",182.079038168
220_0,C(CC(C(C(C=O)O)O)O)(O)=O,1,"Cannizarro 2, glucose (reduction)",178.04773803999998
222_0,C(C(C(C(C(CO)O)O)O)O)O,1,"Cannizarro 2, glucose (reduction)",182.079038168
222_0,C(C(O)=O)(O)=O,1,"Cannizarro 2, glucose (reduction)",89.99530854400001
224_0,C(C(C(C(C(CO)O)O)O)O)O,1,"Cannizarro 2, glucose (reduction)",182.079038168
224_0,C(O)=O,1,"Cannizarro 2, glucose (reduction)",46.005479304
226_0,C1(CC(C(C1(CO)O)O)O)=O,1,Knoevenagel C,162.05282342
226_1,C1(CC(C(C1(CO)O)O)O)=O,1,Knoevenagel H,162.05282342
228_0,C(C1(C(C(CC1O)O)O)O)=O,1,Knoevenagel C,162.05282342
228_1,C(C1(C(C(CC1O)O)O)O)=O,1,Knoevenagel H,162.05282342
230_0,C(C(C(CO)O)(C(CO)O)O)=O,1,Knoevenagel C,180.063388104
230_1,C(C(C(CO)O)(C(CO)O)O)=O,1,Knoevenagel H,180.063388104
232_0,C(C(C=O)(C(CO)O)O)(O)=O,1,Knoevenagel C,164.032087976
232_1,C(C(C=O)(C(CO)O)O)(O)=O,1,Knoevenagel H,164.032087976
234_0,C(C(C(CO)O)(C(C(O)=O)O)O)=O,1,Knoevenagel C,194.04265266
234_1,C(C(C(CO)O)(C(C(O)=O)O)O)=O,1,Knoevenagel H,194.04265266
236_0,C(C(CO)(C(CO)O)O)=O,1,Knoevenagel C,150.05282342
236_1,C(C(CO)(C(CO)O)O)=O,1,Knoevenagel H,150.05282342
238_0,C(CC(C(CO)(C(CO)O)O)=O)=O,1,Knoevenagel C,192.063388104
238_1,C(CC(C(CO)(C(CO)O)O)=O)=O,1,Knoevenagel H,192.063388104
240_0,C(C(C(CC(CO)O)=O)(CO)O)=O,1,Knoevenagel C,192.063388104
240_1,C(C(C(CC(CO)O)=O)(CO)O)=O,1,Knoevenagel H,192.063388104
242_0,C(CC(C=O)O)(C(CO)(CO)O)=O,1,Knoevenagel C,192.063388104
242_1,C(CC(C=O)O)(C(CO)(CO)O)=O,1,Knoevenagel H,192.063388104
244_0,C(C(CO)(C(C(CCO)=O)O)O)=O,1,Knoevenagel C,192.063388104
244_1,C(C(CO)(C(C(CCO)=O)O)O)=O,1,Knoevenagel H,192.063388104
246_0,C(C(CO)(C(C=O)O)O)(CCO)=O,1,Knoevenagel C,192.063388104
246_1,C(C(CO)(C(C=O)O)O)(CCO)=O,1,Knoevenagel H,192.063388104
248_0,C(C(CO)(C(CC(CO)=O)O)O)=O,1,Knoevenagel C,192.063388104
248_1,C(C(CO)(C(CC(CO)=O)O)O)=O,1,Knoevenagel H,192.063388104
250_0,C(C(CO)(C(C(C(C)=O)O)O)O)=O,1,Knoevenagel C,192.063388104
250_1,C(C(CO)(C(C(C(C)=O)O)O)O)=O,1,Knoevenagel H,192.063388104
252_0,C(C(C(C(C(C)=O)(CO)O)O)O)=O,1,Knoevenagel C,192.063388104
252_1,C(C(C(C(C(C)=O)(CO)O)O)O)=O,1,Knoevenagel H,192.063388104
254_0,C(C(CO)(C(C(CC=O)O)O)O)=O,1,Knoevenagel C,192.063388104
254_1,C(C(CO)(C(C(CC=O)O)O)O)=O,1,Knoevenagel H,192.063388104
256_0,C(C(CO)(CC(C(CO)O)=O)O)=O,1,Knoevenagel H,192.063388104
258_0,C(C(C(CO)O)N)(O)=O,1,Knoevenagel H,135.053157773
260_0,C(C(C(C(C(CO)O)O)O)N)(O)=O,1,Knoevenagel H,195.074287141
262_0,C(C(C(O)=O)N)(O)=O,1,Knoevenagel H,119.021857645
262_1,C(C(C(O)=O)N)(O)=O,1,"Ketone-Catalyzed Decarboxylation, inverse",119.021857645
264_0,C(C(C(C(O)=O)N)O)(O)=O,1,Knoevenagel H,149.032422329
266_0,C(C(CO)N)(O)=O,1,Knoevenagel H,105.042593089
267_0,C(C(C(CO)O)O)=O,1,Knoevenagel H (inv),120.042258736
267_0,C(CO)(O)=O,1,Knoevenagel H (inv),76.016043988
269_0,O,1,Amadori Rearrangement,18.010564684
269_0,C(CO)(C(C(C(CO)O)O)NC)=O,1,Amadori Rearrangement,193.095022585
271_0,O,1,Amadori Rearrangement,18.010564684
271_0,C(CC(C(C(CO)O)NC)=O)=O,1,Amadori Rearrangement,175.084457901
273_0,O,1,Amadori Rearrangement,18.010564684
273_0,C(C(C(CC(CO)O)=O)NC)=O,1,Amadori Rearrangement,175.084457901
275_0,O,1,Amadori Rearrangement,18.010564684
275_0,C(CC(C=O)O)(C(CO)NC)=O,1,Amadori Rearrangement,175.084457901
277_0,O,1,Amadori Rearrangement,18.010564684
277_0,C(C(C(C=O)O)NC)(CCO)=O,1,Amadori Rearrangement,175.084457901
277_1,O,1,Mannich Addition,18.010564684
277_1,C(C(C(C=O)O)NC)(CCO)=O,1,Mannich Addition,175.084457901
279_0,O,1,Amadori Rearrangement,18.010564684
279_0,C(C(C(C(C(C)=O)NC)O)O)=O,1,Amadori Rearrangement,175.084457901
281_0,C(=O)=O,1,"Strecker Degradation Dicarbonyl, H, H, H, C",43.98982924
281_0,C=O,1,"Strecker Degradation Dicarbonyl, H, H, H, C",30.010564684
281_0,C(C(CC(C(CO)O)O)N)=O,1,"Strecker Degradation Dicarbonyl, H, H, H, C",163.084457901
283_0,C(=O)=O,1,"Strecker Degradation Dicarbonyl, H, H, C, H",43.98982924
283_0,C=O,1,"Strecker Degradation Dicarbonyl, H, H, C, H",30.010564684
283_0,C(CN)(CC(C(CO)O)O)=O,1,"Strecker Degradation Dicarbonyl, H, H, C, H",163.084457901
284_0,C(CN)(O)=O,1,"Ketone-Catalyzed Decarboxylation, inverse",75.032028405
285_0,O,1,Elimination + enol to keto,18.010564684
285_0,C(C(CCO)=O)=O,1,Elimination + enol to keto,102.031694052
286_0,O,1,Elimination + enol to keto,18.010564684
286_0,C(CC(CO)=O)=O,1,Elimination + enol to keto,102.031694052
287_0,O,1,Elimination + enol to keto,18.010564684
287_0,C(C(C(C)=O)O)=O,1,Elimination + enol to keto,102.031694052
288_0,O,1,Elimination + enol to keto,18.010564684
288_0,C(CC(C=O)O)=O,1,Elimination + enol to keto,102.031694052
289_0,O,1,Elimination + enol to keto,18.010564684
289_0,C(C(CO)=O)(CC(CO)O)=O,1,Elimination + enol to keto,162.05282342
290_0,O,1,Elimination + enol to keto,18.010564684
290_0,C(C(CO)O)(CC(CO)=O)=O,1,Elimination + enol to keto,162.05282342
291_0,O,1,Elimination + enol to keto,18.010564684
291_0,C(CCO)(C(C(CO)=O)O)=O,1,Elimination + enol to keto,162.05282342
292_0,O,1,Elimination + enol to keto,18.010564684
292_0,C(CO)(C(CC(CO)=O)O)=O,1,Elimination + enol to keto,162.05282342
293_0,O,1,Elimination + enol to keto,18.010564684
293_0,C(C)(C(C(C(CO)=O)O)O)=O,1,Elimination + enol to keto,162.05282342
294_0,O,1,Elimination + enol to keto,18.010564684
294_0,C(CC(C(C(CO)=O)O)O)=O,1,Elimination + enol to keto,162.05282342
295_0,O,1,Elimination + enol to keto,18.010564684
295_0,C(C(CC(C(CO)O)O)=O)(O)=O,1,Elimination + enol to keto,178.04773803999998
296_0,O,1,Elimination + enol to keto,18.010564684
296_0,C(CC(C(C(CO)O)O)=O)(O)=O,1,Elimination + enol to keto,178.04773804
297_0,O,1,Elimination + enol to keto,18.010564684
297_0,C(C(C(CC(CO)O)=O)O)(O)=O,1,Elimination + enol to keto,178.04773803999998
298_0,O,1,Elimination + enol to keto,18.010564684
298_0,C(CC(C(O)=O)O)(C(CO)O)=O,1,Elimination + enol to keto,178.04773803999998
299_0,O,1,Elimination + enol to keto,18.010564684
299_0,C(C(C(C(O)=O)O)O)(CCO)=O,1,Elimination + enol to keto,178.04773803999998
300_0,O,1,Elimination + enol to keto,18.010564684
300_0,C(C(C(CC(CO)=O)O)O)(O)=O,1,Elimination + enol to keto,178.04773803999998
301_0,O,1,Elimination + enol to keto,18.010564684
301_0,C(C(C(C(C(C)=O)O)O)O)(O)=O,1,Elimination + enol to keto,178.04773803999998
302_0,O,1,Elimination + enol to keto,18.010564684
302_0,C(CC(C(C(C(O)=O)O)O)O)=O,1,Elimination + enol to keto,178.04773803999998
303_0,O,1,Elimination + enol to keto,18.010564684
303_0,C(CC(C(C(CO)O)O)O)=O,1,Elimination + enol to keto,164.068473484
304_0,O,1,Elimination + enol to keto,18.010564684
304_0,C(C)(C(C(C(CO)O)O)O)=O,1,Elimination + enol to keto,164.068473484
305_0,O,1,Elimination + enol to keto,18.010564684
305_0,C(CO)(CC(C(CO)O)O)=O,1,Elimination + enol to keto,164.068473484
