Id,Label,timeset,gen,type,weighted indegree,weighted outdegree,Weighted Degree
25670_0,,,,2,2,1,3
C(C(C(O)=O)C=C(C=O)C=O)=O,,,5,1,2,0,2
25672_0,,,,2,2,1,3
C(C(C=C(C=O)C=O)CO)=O,,,5,1,3,0,3
25674_0,,,,2,2,1,3
C(C(C=C(C=O)C=O)C(CO)O)=O,,,5,1,1,0,1
25676_0,,,,2,2,1,3
C(C(C=C)C(C(C=O)C=CC=O)O)=O,,,5,1,2,0,2
25678_0,,,,2,2,1,3
C(C(C=CC=O)C(CC(C=O)=O)O)=O,,,5,1,2,0,2
25679_0,,,,2,2,1,3
25679_1,,,,2,2,1,3
25681_0,,,,2,2,1,3
C(C(C=CC=O)C(CC=O)O)=O,,,5,1,3,0,3
25683_0,,,,2,2,1,3
C(C(C=CC=O)C(C(C=O)O)O)=O,,,5,1,3,0,3
25683_1,,,,2,2,1,3
25685_0,,,,2,2,1,3
C(C(C=O)C=CC(C(C=O)C=C)O)=O,,,5,1,1,0,1
25687_0,,,,2,2,1,3
C(C(C=O)C=CC(CC(C=O)=O)O)=O,,,5,1,1,0,1
25689_0,,,,2,2,1,3
C(C(C=O)C=CC(C(C=O)C=O)O)=O,,,5,1,2,0,2
25689_1,,,,2,2,1,3
25691_0,,,,2,2,1,3
C(C(C=O)C=CC(CC=O)O)=O,,,5,1,2,0,2
25693_0,,,,2,2,1,3
C(C(C=O)C=CC(C(C=O)O)O)=O,,,5,1,2,0,2
25693_1,,,,2,2,1,3
25695_0,,,,2,2,1,3
C(C(CO)C(C(C(C=O)=O)=C)O)=O,,,5,1,4,0,4
25695_1,,,,2,2,1,3
25697_0,,,,2,2,1,3
C(C(C=C(C(C=O)=O)CO)CO)=O,,,5,1,1,0,1
25699_0,,,,2,2,1,3
C(C(CO)C(C(C=O)=CC=O)O)=O,,,5,1,4,0,4
25699_1,,,,2,2,1,3
25701_0,,,,2,2,1,3
C(C(C=C(C=O)C(C=O)O)CO)=O,,,5,1,1,0,1
25703_0,,,,2,2,1,3
C(CC=C(C=O)C(C(CO)O)=O)=O,,,5,1,2,0,2
25703_1,,,,2,2,1,3
25705_0,,,,2,2,1,3
C(C(C=C(C=O)C(CO)=O)CO)=O,,,5,1,1,0,1
25707_0,,,,2,2,1,3
C(C(C(C(CO)O)=O)C=CC=O)=O,,,5,1,2,0,2
25707_1,,,,2,2,1,3
25709_0,,,,2,2,1,3
C(C(C(C(C=CC=O)O)=O)CO)=O,,,5,1,2,0,2
25709_1,,,,2,2,1,3
25711_0,,,,2,2,1,3
C(C(C=CC(C(C=O)O)=O)CO)=O,,,5,1,1,0,1
25713_0,,,,2,2,1,3
C(C(C=O)O)(C(C=CC=O)CO)=O,,,5,1,1,0,1
25715_0,,,,2,2,1,3
C(C(C=CC=O)C(C=CCC=O)O)=O,,,5,1,1,0,1
25717_0,,,,2,2,1,3
C(C(C=C)C(C=CCC=O)O)=O,,,5,1,1,0,1
25719_0,,,,2,2,1,3
C(CC=CC(C1C(C=CO1)=O)O)=O,,,5,1,2,0,2
25719_1,,,,2,2,1,3
25721_0,,,,2,2,1,3
C(CC=CC(C(C(CO)=O)O)O)=O,,,5,1,2,0,2
25721_1,,,,2,2,1,3
25723_0,,,,2,2,1,3
C(CC=CC(CC(C=O)=O)O)=O,,,5,1,2,0,2
25725_0,,,,2,2,1,3
C(C(C=O)C(C=CCC=O)O)=O,,,5,1,3,0,3
25725_1,,,,2,2,1,3
25727_0,,,,2,2,1,3
C(CC=CC(CC=O)O)=O,,,5,1,2,0,2
25729_0,,,,2,2,1,3
C(CC=CC(C(C(C=O)=O)O)O)=O,,,5,1,2,0,2
25729_1,,,,2,2,1,3
25731_0,,,,2,2,1,3
C(C(C(C)O)C(C=CCC=O)O)=O,,,5,1,2,0,2
25731_1,,,,2,2,1,3
25733_0,,,,2,2,1,3
C(C(CO)C(C=CCC=O)O)=O,,,5,1,3,0,3
25733_1,,,,2,2,1,3
25735_0,,,,2,2,1,3
C(CC=CC(C(C(C)=O)O)O)=O,,,5,1,3,0,3
25735_1,,,,2,2,1,3
25737_0,,,,2,2,1,3
C(CC=CC(CC(CO)=O)O)=O,,,5,1,2,0,2
25739_0,,,,2,2,1,3
C(CC=CC(CC(C(O)=O)=O)O)=O,,,5,1,1,0,1
25741_0,,,,2,2,1,3
C(C(C=O)C(C=CCC=O)O)(O)=O,,,5,1,2,0,2
25741_1,,,,2,2,1,3
25743_0,,,,2,2,1,3
C(C(C(C=O)=O)C(C=CCC=O)O)=O,,,5,1,2,0,2
25743_1,,,,2,2,1,3
25745_0,,,,2,2,1,3
C(CC=CC(CC(C(C=O)=O)=O)O)=O,,,5,1,1,0,1
25747_0,,,,2,2,1,3
C(CC=CC(C(C=O)O)O)=O,,,5,1,3,0,3
25747_1,,,,2,2,1,3
25749_0,,,,2,2,1,3
C(C(C=CC=O)C(CC=CC=O)O)=O,,,5,1,1,0,1
25751_0,,,,2,2,1,3
C(C(C=C)C(CC=CC=O)O)=O,,,5,1,1,0,1
25753_0,,,,2,2,1,3
C(CC(C1C(C=CO1)=O)O)=CC=O,,,5,1,2,0,2
25753_1,,,,2,2,1,3
25755_0,,,,2,2,1,3
C(CO)(C(C(CC=CC=O)O)O)=O,,,5,1,2,0,2
25755_1,,,,2,2,1,3
25757_0,,,,2,2,1,3
C(CC(CC(C=O)=O)O)=CC=O,,,5,1,2,0,2
25759_0,,,,2,2,1,3
C(C(C=O)C(CC=CC=O)O)=O,,,5,1,3,0,3
25759_1,,,,2,2,1,3
25761_0,,,,2,2,1,3
C(CC(CC=CC=O)O)=O,,,5,1,2,0,2
25763_0,,,,2,2,1,3
C(CC(C(C(C=O)=O)O)O)=CC=O,,,5,1,2,0,2
25763_1,,,,2,2,1,3
25765_0,,,,2,2,1,3
C(C(C(CC=CC=O)O)C(C)O)=O,,,5,1,2,0,2
25765_1,,,,2,2,1,3
25767_0,,,,2,2,1,3
C(C(CO)C(CC=CC=O)O)=O,,,5,1,3,0,3
25767_1,,,,2,2,1,3
25769_0,,,,2,2,1,3
C(C)(C(C(CC=CC=O)O)O)=O,,,5,1,3,0,3
25769_1,,,,2,2,1,3
25771_0,,,,2,2,1,3
C(CO)(CC(CC=CC=O)O)=O,,,5,1,2,0,2
25773_0,,,,2,2,1,3
C(CC(CC(C(O)=O)=O)O)=CC=O,,,5,1,1,0,1
25775_0,,,,2,2,1,3
C(C(C=O)C(CC=CC=O)O)(O)=O,,,5,1,2,0,2
25775_1,,,,2,2,1,3
25777_0,,,,2,2,1,3
C(C(C(C=O)=O)C(CC=CC=O)O)=O,,,5,1,2,0,2
25777_1,,,,2,2,1,3
25779_0,,,,2,2,1,3
C(CC(CC(C(C=O)=O)=O)O)=CC=O,,,5,1,1,0,1
25781_0,,,,2,2,1,3
C(C(C(CC=CC=O)O)O)=O,,,5,1,3,0,3
25781_1,,,,2,2,1,3
25782_0,,,,2,2,1,3
25784_0,,,,2,2,1,3
C(C(C=CC=O)C(C(C=O)=CC)O)=O,,,5,1,1,0,1
25786_0,,,,2,2,1,3
C(C(C=CC=O)C(C(C=O)=C)O)=O,,,5,1,1,0,1
25788_0,,,,2,2,1,3
C(C(C=CC=O)C(C=CC)O)=O,,,5,1,1,0,1
25790_0,,,,2,2,1,3
C(C(C=CC=O)C(CC=C)O)=O,,,5,1,1,0,1
25792_0,,,,2,2,1,3
C(C(C=CC=O)C(C(C=C)O)O)=O,,,5,1,1,0,1
25794_0,,,,2,2,1,3
C(C(C=CC=O)C(C=C)O)=O,,,5,1,1,0,1
25796_0,,,,2,2,1,3
C(C(C=CC=O)C1(C=COC1)O)=O,,,5,1,1,0,1
25798_0,,,,2,2,1,3
C(C(C=CC=O)C(C(CO)O)O)=O,,,5,1,1,0,1
25799_0,,,,2,2,1,3
25801_0,,,,2,2,1,3
C(C(C=CC=O)C(CO)(CO)O)=O,,,5,1,1,0,1
25803_0,,,,2,2,1,3
C(C(C=CC=O)C(C(O)=O)O)=O,,,5,1,4,0,4
25805_0,,,,2,2,1,3
C(C(C=CC=O)C(C=O)(C)O)=O,,,5,1,2,0,2
25807_0,,,,2,2,1,3
C(C(C=CC=O)C(C(C)=O)O)=O,,,5,1,2,0,2
25808_0,,,,2,2,1,3
25810_0,,,,2,2,1,3
C(C(C=CC=O)C(C)O)=O,,,5,1,2,0,2
25812_0,,,,2,2,1,3
C(C(C=CC=O)C(C=O)(CO)O)=O,,,5,1,2,0,2
25814_0,,,,2,2,1,3
C(C(C=CC=O)C(C(CO)=O)O)=O,,,5,1,1,0,1
25816_0,,,,2,2,1,3
C(C(C=CC=O)C(CC(C)O)O)=O,,,5,1,1,0,1
25818_0,,,,2,2,1,3
C(C(C=CC=O)C(CCO)O)=O,,,5,1,2,0,2
25819_0,,,,2,2,1,3
25821_0,,,,2,2,1,3
C(C(C=CC=O)C(C)(CO)O)=O,,,5,1,2,0,2
25823_0,,,,2,2,1,3
C(C(C=CC=O)C(C(O)=O)(C)O)=O,,,5,1,1,0,1
25825_0,,,,2,2,1,3
C(C(C=CC=O)C(CC(O)=O)O)=O,,,5,1,1,0,1
25827_0,,,,2,2,1,3
C(C(C=CC=O)C(C=O)(CC=O)O)=O,,,5,1,1,0,1
25829_0,,,,2,2,1,3
C(C(C=CC=O)C(C(CC=O)=O)O)=O,,,5,1,1,0,1
25830_0,,,,2,2,1,3
25832_0,,,,2,2,1,3
C(C(C=CC=O)C(C=O)(C(C)=O)O)=O,,,5,1,1,0,1
25834_0,,,,2,2,1,3
C(C(C=CC=O)C(C(C(C)=O)=O)O)=O,,,5,1,1,0,1
25836_0,,,,2,2,1,3
C(C(C=CC=O)C(C(C=O)=O)(C)O)=O,,,5,1,1,0,1
25838_0,,,,2,2,1,3
C(C(C=CC=O)C(C=O)(C=C)O)=O,,,5,1,1,0,1
25840_0,,,,2,2,1,3
C(C(C=CC=O)C(C(C=C)=O)O)=O,,,5,1,1,0,1
25842_0,,,,2,2,1,3
C(C(C=CC=O)C(C=CC=O)O)=O,,,5,1,1,0,1
25844_0,,,,2,2,1,3
C(C(C(O)=O)C=CC=O)=O,,,5,1,4,0,4
25846_0,,,,2,2,1,3
C(C(C=CC=O)C(C(O)O)O)=O,,,5,1,2,0,2
25848_0,,,,2,2,1,3
C(C(C=CC=O)C(C(C)O)O)=O,,,5,1,2,0,2
25850_0,,,,2,2,1,3
C(C(C=CC=O)CO)=O,,,5,1,4,0,4
25852_0,,,,2,2,1,3
C(C(C=CC=O)C(CO)O)=O,,,5,1,4,0,4
25853_0,,,,2,2,1,3
25855_0,,,,2,2,1,3
C(CC(C(C(C=CC=O)O)=O)O)=O,,,5,1,2,0,2
25857_0,,,,2,2,1,3
C(CC(C=CC(C(C=O)=O)O)O)=O,,,5,1,1,0,1
25859_0,,,,2,2,1,3
C(C(C=C)C(C(C=CC=O)O)O)=O,,,5,1,1,0,1
25861_0,,,,2,2,1,3
C(C(C(C1C(C=CO1)=O)O)O)=CC=O,,,5,1,2,0,2
25861_1,,,,2,2,1,3
25863_0,,,,2,2,1,3
C(C(C(CC(C=O)=O)O)O)=CC=O,,,5,1,1,0,1
25865_0,,,,2,2,1,3
C(C(C=O)C(C(C=CC=O)O)O)=O,,,5,1,2,0,2
25865_1,,,,2,2,1,3
25867_0,,,,2,2,1,3
C(CC(C(C=CC=O)O)O)=O,,,5,1,4,0,4
25869_0,,,,2,2,1,3
C(C(CO)C(C(C=CC=O)O)O)=O,,,5,1,2,0,2
25869_1,,,,2,2,1,3
25871_0,,,,2,2,1,3
C(C)(C(C(C(C=CC=O)O)O)O)=O,,,5,1,2,0,2
25871_1,,,,2,2,1,3
25873_0,,,,2,2,1,3
C(CO)(CC(C(C=CC=O)O)O)=O,,,5,1,1,0,1
25875_0,,,,2,2,1,3
C(C(C(C(C=CC=O)O)O)O)=O,,,5,1,9,0,9
25875_1,,,,2,2,1,3
25877_0,,,,2,2,1,3
C(C(C=C)C(C=CC(C=O)O)O)=O,,,5,1,1,0,1
25879_0,,,,2,2,1,3
C(C(C=CC(C1C(C=CO1)=O)O)O)=O,,,5,1,2,0,2
25879_1,,,,2,2,1,3
25881_0,,,,2,2,1,3
C(C(C=CC(CC(C=O)=O)O)O)=O,,,5,1,1,0,1
25883_0,,,,2,2,1,3
C(C(C=O)C(C=CC(C=O)O)O)=O,,,5,1,2,0,2
25883_1,,,,2,2,1,3
25885_0,,,,2,2,1,3
C(C(C=CC(CC=O)O)O)=O,,,5,1,4,0,4
25887_0,,,,2,2,1,3
C(C(CO)C(C=CC(C=O)O)O)=O,,,5,1,2,0,2
25887_1,,,,2,2,1,3
25889_0,,,,2,2,1,3
C(C(C=CC(C(C(C)=O)O)O)O)=O,,,5,1,2,0,2
25889_1,,,,2,2,1,3
25891_0,,,,2,2,1,3
C(C(C=CC(CC(CO)=O)O)O)=O,,,5,1,1,0,1
25893_0,,,,2,2,1,3
C(C(C=CC(C(C=O)O)O)O)=O,,,5,1,8,0,8
25893_1,,,,2,2,1,3
25895_0,,,,2,2,1,3
C(C(C=O)=CC(C(CO)CO)=O)=O,,,5,1,2,0,2
25895_1,,,,2,2,1,3
25897_0,,,,2,2,1,3
C(C(CO)C(C=C(C=O)C=O)O)=O,,,5,1,4,0,4
25897_1,,,,2,2,1,3
25899_0,,,,2,2,1,3
C(C(C=O)C=CC(C(CO)O)=O)=O,,,5,1,2,0,2
25899_1,,,,2,2,1,3
25901_0,,,,2,2,1,3
C(CO)(C(C=C(C=O)C=O)CO)=O,,,5,1,1,0,1
25903_0,,,,2,2,1,3
C(C(CO)O)(CC=C(C=O)C=O)=O,,,5,1,2,0,2
25903_1,,,,2,2,1,3
25905_0,,,,2,2,1,3
C(C(C(CO)=C(C=O)C=O)CO)=O,,,5,1,1,0,1
25907_0,,,,2,2,1,3
C(CCO)(C(C=C(C=O)C=O)O)=O,,,5,1,1,0,1
25909_0,,,,2,2,1,3
C(C(C=C)C(C(C=O)C=C)O)=O,,,5,1,1,0,1
25911_0,,,,2,2,1,3
C(C(C=C)C(C1C(C=CO1)=O)O)=O,,,5,1,2,0,2
25911_1,,,,2,2,1,3
25913_0,,,,2,2,1,3
C(C(C=C)C(C(C(CO)=O)O)O)=O,,,5,1,3,0,3
25913_1,,,,2,2,1,3
25915_0,,,,2,2,1,3
C(C(C=C)C(CC(C=O)=O)O)=O,,,5,1,3,0,3
25916_0,,,,2,2,1,3
25916_1,,,,2,2,1,3
25918_0,,,,2,2,1,3
C(C(C=C)C(CC=O)O)=O,,,5,1,3,0,3
25920_0,,,,2,2,1,3
C(C(C=C)C(C(C(C=O)=O)O)O)=O,,,5,1,3,0,3
25920_1,,,,2,2,1,3
25922_0,,,,2,2,1,3
C(C(C=C)C(C(C=O)C(C)O)O)=O,,,5,1,3,0,3
25922_1,,,,2,2,1,3
25924_0,,,,2,2,1,3
C(C(C=C)C(C(C=O)CO)O)=O,,,5,1,4,0,4
25924_1,,,,2,2,1,3
25926_0,,,,2,2,1,3
C(C(C=C)C(C(C(C)=O)O)O)=O,,,5,1,4,0,4
25926_1,,,,2,2,1,3
25928_0,,,,2,2,1,3
C(C(C=C)C(CC(CO)=O)O)=O,,,5,1,3,0,3
25930_0,,,,2,2,1,3
C(C(C=C)C(CC(C(O)=O)=O)O)=O,,,5,1,2,0,2
25931_0,,,,2,2,1,3
25931_1,,,,2,2,1,3
25932_0,,,,2,2,1,3
25932_1,,,,2,2,1,3
25933_0,,,,2,2,1,3
25935_0,,,,2,2,1,3
C(C(C=C)C(C(C=O)O)O)=O,,,5,1,4,0,4
25935_1,,,,2,2,1,3
25937_0,,,,2,2,1,3
C(C(C=C)C(C(C=O)=CC)O)=O,,,5,1,1,0,1
25939_0,,,,2,2,1,3
C1OC(C(C=1)=O)C(C(C=O)=CC)O,,,5,1,2,0,2
25939_1,,,,2,2,1,3
25941_0,,,,2,2,1,3
C(CO)(C(C(C(C=O)=CC)O)O)=O,,,5,1,2,0,2
25941_1,,,,2,2,1,3
25943_0,,,,2,2,1,3
C(C)=C(C=O)C(CC(C=O)=O)O,,,5,1,2,0,2
25945_0,,,,2,2,1,3
C(C(C=O)C(C(C=O)=CC)O)=O,,,5,1,3,0,3
25945_1,,,,2,2,1,3
25947_0,,,,2,2,1,3
C(CC(C(C=O)=CC)O)=O,,,5,1,2,0,2
25949_0,,,,2,2,1,3
C(C)=C(C=O)C(C(C(C=O)=O)O)O,,,5,1,2,0,2
25949_1,,,,2,2,1,3
25951_0,,,,2,2,1,3
C(C(C(C)O)C(C(C=O)=CC)O)=O,,,5,1,2,0,2
25951_1,,,,2,2,1,3
25953_0,,,,2,2,1,3
C(C(CO)C(C(C=O)=CC)O)=O,,,5,1,3,0,3
25953_1,,,,2,2,1,3
25955_0,,,,2,2,1,3
C(C)(C(C(C(C=O)=CC)O)O)=O,,,5,1,3,0,3
25955_1,,,,2,2,1,3
25957_0,,,,2,2,1,3
C(CO)(CC(C(C=O)=CC)O)=O,,,5,1,2,0,2
25959_0,,,,2,2,1,3
C(C)=C(C=O)C(CC(C(O)=O)=O)O,,,5,1,1,0,1
25961_0,,,,2,2,1,3
C(C(C=O)C(C(C=O)=CC)O)(O)=O,,,5,1,2,0,2
25961_1,,,,2,2,1,3
25963_0,,,,2,2,1,3
C(C(C(C=O)=O)C(C(C=O)=CC)O)=O,,,5,1,2,0,2
25963_1,,,,2,2,1,3
25965_0,,,,2,2,1,3
C(C)=C(C=O)C(CC(C(C=O)=O)=O)O,,,5,1,1,0,1
25967_0,,,,2,2,1,3
C(C(C(C(C=O)=CC)O)O)=O,,,5,1,3,0,3
25967_1,,,,2,2,1,3
25969_0,,,,2,2,1,3
C(CC(C(CO)=C(C=O)C=O)O)=O,,,5,1,1,0,1
25971_0,,,,2,2,1,3
C(CC(C(C=O)=C(C=O)CO)O)=O,,,5,1,1,0,1
25973_0,,,,2,2,1,3
C(CC(C=C(C=O)C=O)(CO)O)=O,,,5,1,1,0,1
25975_0,,,,2,2,1,3
C(CC(C(C=O)=CC(CO)=O)O)=O,,,5,1,1,0,1
25977_0,,,,2,2,1,3
C=CC(C(C(C=C(C=O)C=O)=O)O)O,,,5,1,2,0,2
25977_1,,,,2,2,1,3
25979_0,,,,2,2,1,3
C(C(C=O)=CC(C(C(C)O)O)=O)=O,,,5,1,2,0,2
25979_1,,,,2,2,1,3
25981_0,,,,2,2,1,3
C(C(C(C=C(C=O)C=O)=O)O)(O)=O,,,5,1,2,0,2
25981_1,,,,2,2,1,3
25982_0,,,,2,2,1,3
25982_1,,,,2,2,1,3
25984_0,,,,2,2,1,3
C(CC(C(C=O)=CC(CO)O)O)=O,,,5,1,1,0,1
25986_0,,,,2,2,1,3
C(C(C=C)C(C=C(C=O)C=O)O)=O,,,5,1,1,0,1
25988_0,,,,2,2,1,3
C1OC(C(C=1)=O)C(C=C(C=O)C=O)O,,,5,1,2,0,2
25988_1,,,,2,2,1,3
25990_0,,,,2,2,1,3
C(C(CC(C=O)=O)O)=C(C=O)C=O,,,5,1,1,0,1
25992_0,,,,2,2,1,3
C(C(C=O)C(C=C(C=O)C=O)O)=O,,,5,1,2,0,2
25992_1,,,,2,2,1,3
25993_0,,,,2,2,1,3
25994_0,,,,2,2,1,3
25994_1,,,,2,2,1,3
25996_0,,,,2,2,1,3
C(C)(C(C(C=C(C=O)C=O)O)O)=O,,,5,1,2,0,2
25996_1,,,,2,2,1,3
25998_0,,,,2,2,1,3
C(CO)(CC(C=C(C=O)C=O)O)=O,,,5,1,1,0,1
25999_0,,,,2,2,1,3
25999_1,,,,2,2,1,3
26001_0,,,,2,2,1,3
C(C(C=C)C(C(C=O)=CC=O)O)=O,,,5,1,1,0,1
26003_0,,,,2,2,1,3
C1OC(C(C=1)=O)C(C(C=O)=CC=O)O,,,5,1,2,0,2
26003_1,,,,2,2,1,3
26005_0,,,,2,2,1,3
C(C(C(CC(C=O)=O)O)=CC=O)=O,,,5,1,1,0,1
26007_0,,,,2,2,1,3
C(C(C=O)C(C(C=O)=CC=O)O)=O,,,5,1,2,0,2
26007_1,,,,2,2,1,3
26008_0,,,,2,2,1,3
26009_0,,,,2,2,1,3
26009_1,,,,2,2,1,3
26011_0,,,,2,2,1,3
C(C)(C(C(C(C=O)=CC=O)O)O)=O,,,5,1,2,0,2
26011_1,,,,2,2,1,3
26013_0,,,,2,2,1,3
C(CO)(CC(C(C=O)=CC=O)O)=O,,,5,1,1,0,1
26015_0,,,,2,2,1,3
C(C(C(C(C=O)=CC=O)O)O)=O,,,5,1,5,0,5
26015_1,,,,2,2,1,3
26017_0,,,,2,2,1,3
C=C(C=O)C(C(C(C(C=O)=C)O)O)=O,,,5,1,2,0,2
26017_1,,,,2,2,1,3
26019_0,,,,2,2,1,3
C(C(C=C)C(C(C=O)=C)O)=O,,,5,1,1,0,1
26021_0,,,,2,2,1,3
C=C(C=O)C(C(C(C=CC=O)=O)O)O,,,5,1,2,0,2
26021_1,,,,2,2,1,3
26023_0,,,,2,2,1,3
C=C(C=O)C(C1C(C=CO1)=O)O,,,5,1,2,0,2
26023_1,,,,2,2,1,3
26025_0,,,,2,2,1,3
C(CO)(C(C(C(C=O)=C)O)O)=O,,,5,1,5,0,5
26025_1,,,,2,2,1,3
26027_0,,,,2,2,1,3
C=C(C=O)C(CC(C=O)=O)O,,,5,1,3,0,3
26029_0,,,,2,2,1,3
C(C(C=O)C(C(C=O)=C)O)=O,,,5,1,3,0,3
26029_1,,,,2,2,1,3
26031_0,,,,2,2,1,3
C=C(C=O)C(C(C(C=O)=O)CO)O,,,5,1,2,0,2
26031_1,,,,2,2,1,3
26033_0,,,,2,2,1,3
C(C(C(C=O)C(C(C=O)=C)O)O)=O,,,5,1,2,0,2
26033_1,,,,2,2,1,3
26035_0,,,,2,2,1,3
C(C(C(CO)=O)C(C(C=O)=C)O)=O,,,5,1,2,0,2
26035_1,,,,2,2,1,3
26037_0,,,,2,2,1,3
C(CC(C(C(C(C=O)=C)O)O)=O)=O,,,5,1,2,0,2
26037_1,,,,2,2,1,3
26039_0,,,,2,2,1,3
C(C(C(CC(C(C=O)=C)O)=O)O)=O,,,5,1,1,0,1
26041_0,,,,2,2,1,3
C(CC(C(C=O)=C)O)=O,,,5,1,4,0,4
26043_0,,,,2,2,1,3
C=C(C=O)C(C(C(C=O)=O)O)O,,,5,1,4,0,4
26043_1,,,,2,2,1,3
26045_0,,,,2,2,1,3
C(C(C(C)O)C(C(C=O)=C)O)=O,,,5,1,4,0,4
26045_1,,,,2,2,1,3
26047_0,,,,2,2,1,3
C(C(CO)C(C(C=O)=C)O)=O,,,5,1,4,0,4
26047_1,,,,2,2,1,3
26049_0,,,,2,2,1,3
C(C(C(CO)O)C(C(C=O)=C)O)=O,,,5,1,2,0,2
26049_1,,,,2,2,1,3
26051_0,,,,2,2,1,3
C=C(C=O)C(C(C(C(C)=O)=O)O)O,,,5,1,2,0,2
26051_1,,,,2,2,1,3
26053_0,,,,2,2,1,3
C=C(C=O)C(CC(C(CO)=O)=O)O,,,5,1,1,0,1
26055_0,,,,2,2,1,3
C(C)(C(C(C(C=O)=C)O)O)=O,,,5,1,4,0,4
26055_1,,,,2,2,1,3
26057_0,,,,2,2,1,3
C(CO)(CC(C(C=O)=C)O)=O,,,5,1,3,0,3
26059_0,,,,2,2,1,3
C(C(C(C(C=O)=C)O)O)(CCO)=O,,,5,1,2,0,2
26059_1,,,,2,2,1,3
26061_0,,,,2,2,1,3
C(CO)(C(CO)C(C(C=O)=C)O)=O,,,5,1,2,0,2
26061_1,,,,2,2,1,3
26063_0,,,,2,2,1,3
C(CC(C(C=O)=C)O)(C(CO)O)=O,,,5,1,1,0,1
26065_0,,,,2,2,1,3
C=C(C=O)C(CC(C(O)=O)=O)O,,,5,1,3,0,3
26067_0,,,,2,2,1,3
C(C(C=O)C(C(C=O)=C)O)(O)=O,,,5,1,3,0,3
26067_1,,,,2,2,1,3
26069_0,,,,2,2,1,3
C=C(C=O)C(C(C(C(O)=O)=O)O)O,,,5,1,2,0,2
26069_1,,,,2,2,1,3
26071_0,,,,2,2,1,3
C(C(C(C=O)=O)C(C(C=O)=C)O)=O,,,5,1,2,0,2
26071_1,,,,2,2,1,3
26073_0,,,,2,2,1,3
C1(C(C(C(C=O)=C)O)OCC1O)=O,,,5,1,2,0,2
26073_1,,,,2,2,1,3
26075_0,,,,2,2,1,3
C1(C(O)OCC1C(C(C=O)=C)O)=O,,,5,1,2,0,2
26075_1,,,,2,2,1,3
26077_0,,,,2,2,1,3
C1(COC(C1C(C(C=O)=C)O)O)=O,,,5,1,2,0,2
26077_1,,,,2,2,1,3
26079_0,,,,2,2,1,3
C1(C(C(C(C=O)=C)O)OC(C1)O)=O,,,5,1,2,0,2
26079_1,,,,2,2,1,3
26081_0,,,,2,2,1,3
C=C(C=O)C(CC(C(C=O)=O)=O)O,,,5,1,1,0,1
26083_0,,,,2,2,1,3
C(C(C(C(C=O)=C)O)O)=O,,,5,1,7,0,7
26083_1,,,,2,2,1,3
26085_0,,,,2,2,1,3
C(C(C=C)C(C(C=O)=CCO)O)=O,,,5,1,1,0,1
26087_0,,,,2,2,1,3
C1OC(C(C=1)=O)C(C(C=O)=CCO)O,,,5,1,2,0,2
26087_1,,,,2,2,1,3
26089_0,,,,2,2,1,3
C(CO)=C(C=O)C(CC(C=O)=O)O,,,5,1,1,0,1
26091_0,,,,2,2,1,3
C(C(C=O)C(C(C=O)=CCO)O)=O,,,5,1,2,0,2
26091_1,,,,2,2,1,3
26093_0,,,,2,2,1,3
C(CC(C(C=O)=CCO)O)=O,,,5,1,4,0,4
26095_0,,,,2,2,1,3
C(C(CO)C(C(C=O)=CCO)O)=O,,,5,1,2,0,2
26095_1,,,,2,2,1,3
26097_0,,,,2,2,1,3
C(C)(C(C(C(C=O)=CCO)O)O)=O,,,5,1,2,0,2
26097_1,,,,2,2,1,3
26099_0,,,,2,2,1,3
C(CO)(CC(C(C=O)=CCO)O)=O,,,5,1,1,0,1
26101_0,,,,2,2,1,3
C(C(C(C(C=O)=CCO)O)O)=O,,,5,1,7,0,7
26101_1,,,,2,2,1,3
26103_0,,,,2,2,1,3
C(C(C=C)C(C=C(C=O)CCO)O)=O,,,5,1,1,0,1
26105_0,,,,2,2,1,3
C(CC(C=C(C=O)CCO)O)=O,,,5,1,2,0,2
26107_0,,,,2,2,1,3
C(C(C(C=C(C=O)CCO)O)O)=O,,,5,1,2,0,2
26107_1,,,,2,2,1,3
26109_0,,,,2,2,1,3
C(C(C=C)C(C(CCO)=CC=O)O)=O,,,5,1,1,0,1
26111_0,,,,2,2,1,3
C(CC(C(CCO)=CC=O)O)=O,,,5,1,2,0,2
26113_0,,,,2,2,1,3
C(C(C(C(CCO)=CC=O)O)O)=O,,,5,1,2,0,2
26113_1,,,,2,2,1,3
26115_0,,,,2,2,1,3
C(C(C=C)C(CC(C=O)=CCO)O)=O,,,5,1,1,0,1
26117_0,,,,2,2,1,3
C(CC(CC(C=O)=CCO)O)=O,,,5,1,2,0,2
26119_0,,,,2,2,1,3
C(C(C(CC(C=O)=CCO)O)O)=O,,,5,1,2,0,2
26119_1,,,,2,2,1,3
26121_0,,,,2,2,1,3
C(C(C=C)C(C(CC=O)=CCO)O)=O,,,5,1,1,0,1
26123_0,,,,2,2,1,3
C(CC(C(CC=O)O)=CCO)=O,,,5,1,2,0,2
26125_0,,,,2,2,1,3
C(CC(C(C(C=O)O)O)=CCO)=O,,,5,1,2,0,2
26125_1,,,,2,2,1,3
26127_0,,,,2,2,1,3
C(C(C(C=O)=CCO)C(C=CC)O)=O,,,5,1,1,0,1
26129_0,,,,2,2,1,3
C(C(C(C=O)=CCO)C(CC=C)O)=O,,,5,1,1,0,1
26131_0,,,,2,2,1,3
