Id,Label,timeset,gen,type,weighted indegree,weighted outdegree,Weighted Degree
C(C(C(C(C(C)O)=O)O)O)(CC)=O,,,5,1,2,0,2
3774_1,,,,2,2,1,3
3776_0,,,,2,2,1,3
C(CO)(C(C)C(C(C(C)O)=O)O)=O,,,5,1,1,0,1
3778_0,,,,2,2,1,3
C(C(CCO)C(C(C(C)O)=O)O)=O,,,5,1,1,0,1
3780_0,,,,2,2,1,3
C(CC(C(C(C)O)=O)O)=O,,,5,1,3,0,3
3782_0,,,,2,2,1,3
C(C(C(C)O)C(C(C(C)O)=O)O)=O,,,5,1,2,0,2
3782_1,,,,2,2,1,3
3784_0,,,,2,2,1,3
C(C(C=O)C(C(C(C)O)=O)O)(O)=O,,,5,1,2,0,2
3784_1,,,,2,2,1,3
3786_0,,,,2,2,1,3
C(C(C(C(C=O)=O)O)O)(C(C)O)=O,,,5,1,2,0,2
3786_1,,,,2,2,1,3
3788_0,,,,2,2,1,3
C(C(CO)C(C(C(C)O)=O)O)=O,,,5,1,2,0,2
3788_1,,,,2,2,1,3
3790_0,,,,2,2,1,3
C(C(C(C(C(C)O)=O)O)O)(CO)=O,,,5,1,2,0,2
3790_1,,,,2,2,1,3
3792_0,,,,2,2,1,3
C(C(C=C)C(C(C(C)O)=O)O)=O,,,5,1,1,0,1
3794_0,,,,2,2,1,3
C(C(CC(C(O)=O)=O)O)(C(C)O)=O,,,5,1,1,0,1
3796_0,,,,2,2,1,3
C(C(C(C)O)(CC(C=O)=O)O)=O,,,5,1,1,0,1
3798_0,,,,2,2,1,3
C(C(C(C)O)(C(C=O)O)O)=O,,,5,1,2,0,2
3798_1,,,,2,2,1,3
3800_0,,,,2,2,1,3
C(C(C(C)O)(CC(CCO)=O)O)=O,,,5,1,1,0,1
3802_0,,,,2,2,1,3
C(C(C(C)O)(C(C(C)=O)CO)O)=O,,,5,1,2,0,2
3802_1,,,,2,2,1,3
3804_0,,,,2,2,1,3
C(C(C(C)O)(CC(CO)=O)O)=O,,,5,1,2,0,2
3806_0,,,,2,2,1,3
C(C(C(C)O)(C(C(C)=O)O)O)=O,,,5,1,5,0,5
3806_1,,,,2,2,1,3
3808_0,,,,2,2,1,3
C(C(C(C)O)(CC(C(C)O)=O)O)=O,,,5,1,1,0,1
3810_0,,,,2,2,1,3
C(C(C(C)O)(C(C(CC)=O)O)O)=O,,,5,1,2,0,2
3810_1,,,,2,2,1,3
3812_0,,,,2,2,1,3
C(C(C(C)O)(C(C(CO)=O)C)O)=O,,,5,1,1,0,1
3814_0,,,,2,2,1,3
C(C(CCO)C(C=O)(C(C)O)O)=O,,,5,1,1,0,1
3816_0,,,,2,2,1,3
C(C(C(C)O)(CC=O)O)=O,,,5,1,2,0,2
3818_0,,,,2,2,1,3
C(C(C(C)O)C(C=O)(C(C)O)O)=O,,,5,1,3,0,3
3818_1,,,,2,2,1,3
3820_0,,,,2,2,1,3
C(C(C=O)C(C=O)(C(C)O)O)(O)=O,,,5,1,3,0,3
3820_1,,,,2,2,1,3
3822_0,,,,2,2,1,3
C(C(C(C)O)(C(C(C=O)=O)O)O)=O,,,5,1,4,0,4
3822_1,,,,2,2,1,3
3824_0,,,,2,2,1,3
C(C(CO)C(C=O)(C(C)O)O)=O,,,5,1,4,0,4
3824_1,,,,2,2,1,3
3826_0,,,,2,2,1,3
C(C(C(C)O)(C(C(CO)=O)O)O)=O,,,5,1,4,0,4
3826_1,,,,2,2,1,3
3828_0,,,,2,2,1,3
C(C(C=C)C(C=O)(C(C)O)O)=O,,,5,1,2,0,2
3830_0,,,,2,2,1,3
C(C(C(C)O)(CC(C(O)=O)=O)O)=O,,,5,1,2,0,2
3832_0,,,,2,2,1,3
C(C(C=O)(CC(C=O)=O)O)(O)=O,,,5,1,2,0,2
3833_0,,,,2,2,1,3
3833_1,,,,2,2,1,3
3835_0,,,,2,2,1,3
C(C(C=O)(CC(CCO)=O)O)(O)=O,,,5,1,1,0,1
3837_0,,,,2,2,1,3
C(C(C=O)(C(C(C)=O)CO)O)(O)=O,,,5,1,2,0,2
3837_1,,,,2,2,1,3
3839_0,,,,2,2,1,3
C(C(C=O)(CC(CO)=O)O)(O)=O,,,5,1,5,0,5
3841_0,,,,2,2,1,3
C(C(C=O)(C(C(C)=O)O)O)(O)=O,,,5,1,7,0,7
3841_1,,,,2,2,1,3
3843_0,,,,2,2,1,3
C(C(C=O)(CC(C(C)O)=O)O)(O)=O,,,5,1,1,0,1
3845_0,,,,2,2,1,3
C(C(C=O)(C(C(CC)=O)O)O)(O)=O,,,5,1,2,0,2
3845_1,,,,2,2,1,3
3847_0,,,,2,2,1,3
C(C(C=O)(C(C(CO)=O)C)O)(O)=O,,,5,1,1,0,1
3849_0,,,,2,2,1,3
C(C(C=O)(C(C=O)CCO)O)(O)=O,,,5,1,1,0,1
3851_0,,,,2,2,1,3
C(C(C=O)(CC=O)O)(O)=O,,,5,1,2,0,2
3853_0,,,,2,2,1,3
C(C(C=O)(C(C=O)C(C)O)O)(O)=O,,,5,1,3,0,3
3853_1,,,,2,2,1,3
3855_0,,,,2,2,1,3
C(C(C=O)C(C(O)=O)(C=O)O)(O)=O,,,5,1,3,0,3
3855_1,,,,2,2,1,3
3857_0,,,,2,2,1,3
C(C(C=O)(C(C(C=O)=O)O)O)(O)=O,,,5,1,6,0,6
3857_1,,,,2,2,1,3
3859_0,,,,2,2,1,3
C(C(C=O)(C(C=O)CO)O)(O)=O,,,5,1,6,0,6
3859_1,,,,2,2,1,3
3860_0,,,,2,2,1,3
3860_1,,,,2,2,1,3
3862_0,,,,2,2,1,3
C(C(C=O)(C(C=O)C=C)O)(O)=O,,,5,1,2,0,2
3864_0,,,,2,2,1,3
C(C(C=O)(CC(C(O)=O)=O)O)(O)=O,,,5,1,2,0,2
3866_0,,,,2,2,1,3
C(C(C(CC(C=O)=O)O)=O)(O)=O,,,5,1,2,0,2
3867_0,,,,2,2,1,3
3867_1,,,,2,2,1,3
3869_0,,,,2,2,1,3
C(CC(C(C(O)=O)=O)O)(CCO)=O,,,5,1,1,0,1
3871_0,,,,2,2,1,3
C(C)(C(CO)C(C(C(O)=O)=O)O)=O,,,5,1,2,0,2
3871_1,,,,2,2,1,3
3873_0,,,,2,2,1,3
C(CO)(CC(C(C(O)=O)=O)O)=O,,,5,1,3,0,3
3874_0,,,,2,2,1,3
3874_1,,,,2,2,1,3
3876_0,,,,2,2,1,3
C(CC(C(C(O)=O)=O)O)(C(C)O)=O,,,5,1,1,0,1
3878_0,,,,2,2,1,3
C(C(C(C(C(O)=O)=O)O)O)(CC)=O,,,5,1,2,0,2
3878_1,,,,2,2,1,3
3880_0,,,,2,2,1,3
C(CO)(C(C)C(C(C(O)=O)=O)O)=O,,,5,1,1,0,1
3882_0,,,,2,2,1,3
C(C(CCO)C(C(C(O)=O)=O)O)=O,,,5,1,1,0,1
3884_0,,,,2,2,1,3
C(CC(C(C(O)=O)=O)O)=O,,,5,1,3,0,3
3886_0,,,,2,2,1,3
C(C(C(C)O)C(C(C(O)=O)=O)O)=O,,,5,1,2,0,2
3886_1,,,,2,2,1,3
3888_0,,,,2,2,1,3
C(C(C=O)C(C(C(O)=O)=O)O)(O)=O,,,5,1,2,0,2
3888_1,,,,2,2,1,3
3890_0,,,,2,2,1,3
C(C(C(C(C(C=O)=O)O)O)=O)(O)=O,,,5,1,4,0,4
3890_1,,,,2,2,1,3
3892_0,,,,2,2,1,3
C(C(CO)C(C(C(O)=O)=O)O)=O,,,5,1,4,0,4
3892_1,,,,2,2,1,3
3893_0,,,,2,2,1,3
3893_1,,,,2,2,1,3
3895_0,,,,2,2,1,3
C(C(C=C)C(C(C(O)=O)=O)O)=O,,,5,1,1,0,1
3897_0,,,,2,2,1,3
C(C(CC(C(C(O)=O)=O)O)=O)(O)=O,,,5,1,1,0,1
3898_0,,,,2,2,1,3
3900_0,,,,2,2,1,3
C(C(C)(CC=O)O)(C(C(O)=O)O)=O,,,5,1,1,0,1
3902_0,,,,2,2,1,3
C(C(C(C(CC(C)O)=O)=O)O)(O)=O,,,5,1,1,0,1
3904_0,,,,2,2,1,3
C(CC(C(C(C(O)=O)O)=O)=O)(O)=O,,,5,1,3,0,3
3906_0,,,,2,2,1,3
C(C(C(C(CCO)=O)=O)O)(O)=O,,,5,1,2,0,2
3908_0,,,,2,2,1,3
C(CC(C(C(C(O)=O)(C)O)=O)O)=O,,,5,1,1,0,1
3910_0,,,,2,2,1,3
C(C(C)(C(C=O)(CC=O)O)O)(O)=O,,,5,1,3,0,3
3912_0,,,,2,2,1,3
C(C)(C(CC(C=O)=O)O)=O,,,5,1,1,0,1
3914_0,,,,2,2,1,3
C(C)(C(CC(C(C=O)=O)=O)O)=O,,,5,1,1,0,1
3916_0,,,,2,2,1,3
C(C)(C(C(C(C(C=C)=O)=O)O)O)=O,,,5,1,2,0,2
3916_1,,,,2,2,1,3
3918_0,,,,2,2,1,3
C(C(C(C(C(C(C)=O)O)O)=O)O)=O,,,5,1,2,0,2
3918_1,,,,2,2,1,3
3919_0,,,,2,2,1,3
3919_1,,,,2,2,1,3
3921_0,,,,2,2,1,3
C(C)(C(CC(C(CO)=O)=O)O)=O,,,5,1,1,0,1
3923_0,,,,2,2,1,3
C(C)(C(C(C(C(C)=O)=O)O)O)=O,,,5,1,4,0,4
3923_1,,,,2,2,1,3
3925_0,,,,2,2,1,3
C(CC(CC(C(C)=O)O)=O)(O)=O,,,5,1,1,0,1
3927_0,,,,2,2,1,3
C(C(C(C)=O)C(C(C)=O)O)(O)=O,,,5,1,2,0,2
3927_1,,,,2,2,1,3
3929_0,,,,2,2,1,3
C(CC(C(C)=O)O)(CCO)=O,,,5,1,1,0,1
3931_0,,,,2,2,1,3
C(C)(C(CO)C(C(C)=O)O)=O,,,5,1,2,0,2
3931_1,,,,2,2,1,3
3933_0,,,,2,2,1,3
C(C)(C(CC(CO)=O)O)=O,,,5,1,1,0,1
3935_0,,,,2,2,1,3
C(C)(C(C(C(C)=O)O)O)=O,,,5,1,2,0,2
3935_1,,,,2,2,1,3
3937_0,,,,2,2,1,3
C(C(C=O)C(C=O)C(C(C)=O)O)=O,,,5,1,1,0,1
3939_0,,,,2,2,1,3
C(C(C(C=O)=O)C(C(C)=O)O)=O,,,5,1,2,0,2
3939_1,,,,2,2,1,3
3941_0,,,,2,2,1,3
C(CC(C(C)=O)O)(CC(C=O)=O)=O,,,5,1,1,0,1
3943_0,,,,2,2,1,3
C(C)(C(C(C=O)=O)C(C(C)=O)O)=O,,,5,1,2,0,2
3943_1,,,,2,2,1,3
3945_0,,,,2,2,1,3
C(C(C(C(C(C=O)=O)=O)C)O)(C)=O,,,5,1,1,0,1
3947_0,,,,2,2,1,3
C(C(C(C(C(O)=O)=O)C)O)(C)=O,,,5,1,1,0,1
3949_0,,,,2,2,1,3
C(CC(C(C)=O)O)(C(C)O)=O,,,5,1,1,0,1
3951_0,,,,2,2,1,3
C(C(C(C(CC)=O)O)O)(C)=O,,,5,1,2,0,2
3951_1,,,,2,2,1,3
3953_0,,,,2,2,1,3
C(CO)(C(C)C(C(C)=O)O)=O,,,5,1,1,0,1
3955_0,,,,2,2,1,3
C(C(C=CC(C)O)C(C(C)=O)O)=O,,,5,1,1,0,1
3957_0,,,,2,2,1,3
C(C(C=CC(O)=O)C(C(C)=O)O)=O,,,5,1,1,0,1
3959_0,,,,2,2,1,3
C(C)(C(C(C(C=CC=O)=O)O)O)=O,,,5,1,2,0,2
3959_1,,,,2,2,1,3
3961_0,,,,2,2,1,3
C(C)(C(CC(C(C(O)=O)=C)=O)O)=O,,,5,1,1,0,1
3963_0,,,,2,2,1,3
C(C(CCO)C(C(C)=O)O)=O,,,5,1,1,0,1
3965_0,,,,2,2,1,3
C(C(C1C(C(OC1)=O)=O)O)(C)=O,,,5,1,2,0,2
3965_1,,,,2,2,1,3
3967_0,,,,2,2,1,3
C(C)(C(C1C(C(C(O1)=O)=O)=O)O)=O,,,5,1,2,0,2
3967_1,,,,2,2,1,3
3969_0,,,,2,2,1,3
C(C(C(CO)C)C(C(C)=O)O)=O,,,5,1,1,0,1
3971_0,,,,2,2,1,3
C(C(C(C)CCO)C(C(C)=O)O)=O,,,5,1,1,0,1
3973_0,,,,2,2,1,3
C(C(C(C)C(C)O)C(C(C)=O)O)=O,,,5,1,1,0,1
3975_0,,,,2,2,1,3
C(CC(C)C(C=O)C(C(C)=O)O)=O,,,5,1,1,0,1
3977_0,,,,2,2,1,3
C(CC(C(C)=O)O)=O,,,5,1,3,0,3
3979_0,,,,2,2,1,3
C(C(C(C)O)C(C(C)=O)O)=O,,,5,1,2,0,2
3979_1,,,,2,2,1,3
3981_0,,,,2,2,1,3
C(C(C=O)C(C(C)=O)O)(O)=O,,,5,1,2,0,2
3981_1,,,,2,2,1,3
3983_0,,,,2,2,1,3
C(C)(C(C(C(C=O)=O)O)O)=O,,,5,1,4,0,4
3983_1,,,,2,2,1,3
3985_0,,,,2,2,1,3
C(C(CO)C(C(C)=O)O)=O,,,5,1,2,0,2
3985_1,,,,2,2,1,3
3987_0,,,,2,2,1,3
C(C(C(C(C(O)=O)=O)CO)O)(C)=O,,,5,1,2,0,2
3987_1,,,,2,2,1,3
3989_0,,,,2,2,1,3
C(C(C(C(C)=O)=O)C(C(C)=O)O)=O,,,5,1,2,0,2
3989_1,,,,2,2,1,3
3991_0,,,,2,2,1,3
C(CC(C(CC(C(C)=O)O)=O)=O)=O,,,5,1,1,0,1
3993_0,,,,2,2,1,3
C(C)(C(C(C(CO)=O)O)O)=O,,,5,1,4,0,4
3993_1,,,,2,2,1,3
3994_0,,,,2,2,1,3
3994_1,,,,2,2,1,3
3996_0,,,,2,2,1,3
C(C(C=C)C(C(C)=O)O)=O,,,5,1,1,0,1
3998_0,,,,2,2,1,3
C(C)(C(C(C=C)C(C(O)=O)=O)O)=O,,,5,1,1,0,1
4000_0,,,,2,2,1,3
C(C(C(C(O)=O)=C)C(C(C)=O)O)=O,,,5,1,1,0,1
4002_0,,,,2,2,1,3
C(C(C1C(C(OC1C)=O)=O)O)(C)=O,,,5,1,2,0,2
4002_1,,,,2,2,1,3
4004_0,,,,2,2,1,3
C1(C(C(C(O1)=O)=O)C(C(C)=O)O)=O,,,5,1,2,0,2
4004_1,,,,2,2,1,3
4006_0,,,,2,2,1,3
C(C)(C(CC(C(O)=O)=O)O)=O,,,5,1,1,0,1
4008_0,,,,2,2,1,3
C(C(C)(CC(C=O)=O)O)=O,,,5,1,1,0,1
4010_0,,,,2,2,1,3
C(C(C)(CC(C(C=O)=O)=O)O)=O,,,5,1,1,0,1
4012_0,,,,2,2,1,3
C(C(C)(C(C(C(C=C)=O)=O)O)O)=O,,,5,1,2,0,2
4012_1,,,,2,2,1,3
4014_0,,,,2,2,1,3
C(C(C)(C(C(C(C=O)O)=O)O)O)=O,,,5,1,2,0,2
4014_1,,,,2,2,1,3
4016_0,,,,2,2,1,3
C(C(C)(C(C=O)O)O)=O,,,5,1,3,0,3
4016_1,,,,2,2,1,3
4018_0,,,,2,2,1,3
C(C(C)(CC(C(CO)=O)=O)O)=O,,,5,1,1,0,1
4020_0,,,,2,2,1,3
C(C(C)(C(C(C(C)=O)=O)O)O)=O,,,5,1,3,0,3
4020_1,,,,2,2,1,3
4022_0,,,,2,2,1,3
C(C(C)(CC(CC(O)=O)=O)O)=O,,,5,1,1,0,1
4024_0,,,,2,2,1,3
C(C(C)(C(C(O)=O)C(C)=O)O)=O,,,5,1,2,0,2
4024_1,,,,2,2,1,3
4026_0,,,,2,2,1,3
C(C(C)(CC(CCO)=O)O)=O,,,5,1,1,0,1
4028_0,,,,2,2,1,3
C(C(C)(C(C(C)=O)CO)O)=O,,,5,1,2,0,2
4028_1,,,,2,2,1,3
4030_0,,,,2,2,1,3
C(C(C)(CC(CO)=O)O)=O,,,5,1,1,0,1
4032_0,,,,2,2,1,3
C(C(C)(C(C(C)=O)O)O)=O,,,5,1,3,0,3
4032_1,,,,2,2,1,3
4034_0,,,,2,2,1,3
C(C(C)(C(C=O)C(C=O)C=O)O)=O,,,5,1,1,0,1
4036_0,,,,2,2,1,3
C(C(C(C=O)=O)C(C=O)(C)O)=O,,,5,1,2,0,2
4036_1,,,,2,2,1,3
4038_0,,,,2,2,1,3
C(C(C)(CC(CC(C=O)=O)=O)O)=O,,,5,1,1,0,1
4040_0,,,,2,2,1,3
C(C(C)(C(C(C)=O)C(C=O)=O)O)=O,,,5,1,2,0,2
4040_1,,,,2,2,1,3
4042_0,,,,2,2,1,3
C(C(C)(C(C(C(C=O)=O)=O)C)O)=O,,,5,1,1,0,1
4044_0,,,,2,2,1,3
C(C(C)(C(C(C(O)=O)=O)C)O)=O,,,5,1,1,0,1
4046_0,,,,2,2,1,3
C(C(C)(CC(C(C)O)=O)O)=O,,,5,1,1,0,1
4048_0,,,,2,2,1,3
C(C(C)(C(C(CC)=O)O)O)=O,,,5,1,2,0,2
4048_1,,,,2,2,1,3
4050_0,,,,2,2,1,3
C(C(C)(C(C(CO)=O)C)O)=O,,,5,1,1,0,1
4052_0,,,,2,2,1,3
C(C(C=CC(C)O)C(C=O)(C)O)=O,,,5,1,1,0,1
4054_0,,,,2,2,1,3
C(C(C=CC(O)=O)C(C=O)(C)O)=O,,,5,1,1,0,1
4056_0,,,,2,2,1,3
C(C(C)(C(C(C=CC=O)=O)O)O)=O,,,5,1,2,0,2
4056_1,,,,2,2,1,3
4058_0,,,,2,2,1,3
C(C(C)(CC(C(C(O)=O)=C)=O)O)=O,,,5,1,1,0,1
4060_0,,,,2,2,1,3
C(C(CCO)C(C=O)(C)O)=O,,,5,1,1,0,1
4062_0,,,,2,2,1,3
C(C(C)(C1C(C(OC1)=O)=O)O)=O,,,5,1,2,0,2
4062_1,,,,2,2,1,3
4064_0,,,,2,2,1,3
C(C(C)(C1C(C(C(O1)=O)=O)=O)O)=O,,,5,1,2,0,2
4064_1,,,,2,2,1,3
4066_0,,,,2,2,1,3
C(C(C(CO)C)C(C=O)(C)O)=O,,,5,1,1,0,1
4068_0,,,,2,2,1,3
C(C(C(C)CCO)C(C=O)(C)O)=O,,,5,1,1,0,1
4070_0,,,,2,2,1,3
C(C(C(C)C(C)O)C(C=O)(C)O)=O,,,5,1,1,0,1
4072_0,,,,2,2,1,3
C(CC(C)C(C=O)C(C=O)(C)O)=O,,,5,1,1,0,1
4074_0,,,,2,2,1,3
C(C(C)(CC=O)O)=O,,,5,1,1,0,1
4076_0,,,,2,2,1,3
C(C(C(C)O)C(C=O)(C)O)=O,,,5,1,2,0,2
4076_1,,,,2,2,1,3
4078_0,,,,2,2,1,3
C(C(C=O)C(C=O)(C)O)(O)=O,,,5,1,2,0,2
4078_1,,,,2,2,1,3
4080_0,,,,2,2,1,3
C(C(C)(C(C(C=O)=O)O)O)=O,,,5,1,3,0,3
4080_1,,,,2,2,1,3
4082_0,,,,2,2,1,3
C(C(CO)C(C=O)(C)O)=O,,,5,1,2,0,2
4082_1,,,,2,2,1,3
4084_0,,,,2,2,1,3
C(C(C)(C(C(C(O)=O)=O)CO)O)=O,,,5,1,2,0,2
4084_1,,,,2,2,1,3
4086_0,,,,2,2,1,3
C(C(C)(C(C=O)C(C(C)=O)=O)O)=O,,,5,1,2,0,2
4086_1,,,,2,2,1,3
4088_0,,,,2,2,1,3
C(C(C)(CC(C(CC=O)=O)=O)O)=O,,,5,1,1,0,1
4090_0,,,,2,2,1,3
C(C(C)(C(C(CO)=O)O)O)=O,,,5,1,3,0,3
4090_1,,,,2,2,1,3
4092_0,,,,2,2,1,3
C(C(C)(C(C(C(O)=O)=O)O)O)=O,,,5,1,3,0,3
4092_1,,,,2,2,1,3
4094_0,,,,2,2,1,3
C(C(C=C)C(C=O)(C)O)=O,,,5,1,1,0,1
4096_0,,,,2,2,1,3
C(C(C)(C(C=C)C(C(O)=O)=O)O)=O,,,5,1,1,0,1
4098_0,,,,2,2,1,3
C(C(C(C(O)=O)=C)C(C=O)(C)O)=O,,,5,1,1,0,1
4100_0,,,,2,2,1,3
C(C(C)(C1C(C(OC1C)=O)=O)O)=O,,,5,1,2,0,2
4100_1,,,,2,2,1,3
4102_0,,,,2,2,1,3
C1(C(C(C(O1)=O)=O)C(C=O)(C)O)=O,,,5,1,2,0,2
4102_1,,,,2,2,1,3
4104_0,,,,2,2,1,3
C(C(C)(CC(C(O)=O)=O)O)=O,,,5,1,1,0,1
4106_0,,,,2,2,1,3
C(C(CC(C(C(C)=O)=O)O)=O)=O,,,5,1,1,0,1
4108_0,,,,2,2,1,3
C(C=O)(C(C)(CC(C=O)=O)O)=O,,,5,1,1,0,1
4110_0,,,,2,2,1,3
C(C(C(C)=O)(CC(C=O)=O)O)=O,,,5,1,1,0,1
4112_0,,,,2,2,1,3
C(C(CC(C(C=O)=O)O)=O)=O,,,5,1,2,0,2
4114_0,,,,2,2,1,3
C(C(C=O)(CC(C=O)=O)O)=O,,,5,1,2,0,2
4116_0,,,,2,2,1,3
C=CC(C(CO)(CC(C=O)=O)O)=O,,,5,1,1,0,1
4118_0,,,,2,2,1,3
C(CO)(C(C=C)(CC(C=O)=O)O)=O,,,5,1,1,0,1
4120_0,,,,2,2,1,3
C(C(CC(C(CC(C)O)O)O)=O)=O,,,5,1,1,0,1
4122_0,,,,2,2,1,3
C(CC(C(CC(C=O)=O)O)O)(O)=O,,,5,1,1,0,1
4124_0,,,,2,2,1,3
C(CO)(C(C(CC(C=O)=O)O)O)=O,,,5,1,3,0,3
4126_0,,,,2,2,1,3
C(C(C(CO)(CC(C=O)=O)O)O)=O,,,5,1,1,0,1
4128_0,,,,2,2,1,3
C(C(CO)(C(CC(C=O)=O)O)O)=O,,,5,1,3,0,3
4130_0,,,,2,2,1,3
C(C(CC(C(CO)O)O)=O)=O,,,5,1,1,0,1
4132_0,,,,2,2,1,3
C(C(CC(CO)O)=O)=O,,,5,1,2,0,2
4134_0,,,,2,2,1,3
C(C(CC(C(C)O)O)=O)=O,,,5,1,1,0,1
4136_0,,,,2,2,1,3
C(C(CC(C=O)=O)O)(O)=O,,,5,1,2,0,2
4138_0,,,,2,2,1,3
C(CO)(C(C)(CC(C=O)=O)O)=O,,,5,1,1,0,1
4140_0,,,,2,2,1,3
C(C)(C(CO)(CC(C=O)=O)O)=O,,,5,1,1,0,1
4142_0,,,,2,2,1,3
C(CC(C)(CC(C=O)=O)O)(O)=O,,,5,1,1,0,1
4144_0,,,,2,2,1,3
C(C(CC(C)(CCO)O)=O)=O,,,5,1,1,0,1
4146_0,,,,2,2,1,3
C(C(CC(C)(CO)O)=O)=O,,,5,1,1,0,1
4148_0,,,,2,2,1,3
C=C(C(O)=O)C(CC(C=O)=O)O,,,5,1,1,0,1
4150_0,,,,2,2,1,3
C(C(C=O)CC(CC(C=O)=O)O)=O,,,5,1,1,0,1
4152_0,,,,2,2,1,3
C(C(C(CC(C=O)=O)O)CC=O)=O,,,5,1,1,0,1
4154_0,,,,2,2,1,3
C(C(CC(CC(C=O)=O)O)=O)=O,,,5,1,1,0,1
4156_0,,,,2,2,1,3
C(CC(C(CC(C=O)=O)O)=O)=O,,,5,1,1,0,1
4158_0,,,,2,2,1,3
C(CC(C=O)(CC(C=O)=O)O)=O,,,5,1,1,0,1
4160_0,,,,2,2,1,3
C(C(CC(C)(CC(C=O)=O)O)=O)=O,,,5,1,1,0,1
4162_0,,,,2,2,1,3
C(C(CC(C=O)=O)O)(CC(C)=O)=O,,,5,1,1,0,1
4164_0,,,,2,2,1,3
C(C(CC(C=O)=O)(CC(C)=O)O)=O,,,5,1,1,0,1
4166_0,,,,2,2,1,3
C(C=O)(C(CC)(CC(C=O)=O)O)=O,,,5,1,1,0,1
4168_0,,,,2,2,1,3
C(C=O)(CC(C(C(CC)=O)=O)O)=O,,,5,1,1,0,1
4170_0,,,,2,2,1,3
C(CC)(C(C=O)(CC(C=O)=O)O)=O,,,5,1,1,0,1
4172_0,,,,2,2,1,3
C(C(CC)(CC(C=O)=O)O)(O)=O,,,5,1,1,0,1
4174_0,,,,2,2,1,3
C(C(CC(C)(C(C)O)O)=O)=O,,,5,1,1,0,1
4176_0,,,,2,2,1,3
C(C(CC(CO)(CC)O)=O)=O,,,5,1,1,0,1
4178_0,,,,2,2,1,3
C(CC(C)O)=CC(CC(C=O)=O)O,,,5,1,1,0,1
4180_0,,,,2,2,1,3
C(CC(CC(C=O)=O)O)=CC(C)O,,,5,1,1,0,1
4182_0,,,,2,2,1,3
C=C(C(CC(C=O)=O)O)C(C)O,,,5,1,1,0,1
4184_0,,,,2,2,1,3
C(C)=C(CO)C(CC(C=O)=O)O,,,5,1,1,0,1
4186_0,,,,2,2,1,3
C(C)=C(C(CC(C=O)=O)O)C(C)O,,,5,1,1,0,1
4188_0,,,,2,2,1,3
C(C)=C(C(O)=O)C(CC(C=O)=O)O,,,5,1,1,0,1
4190_0,,,,2,2,1,3
C(CC=CC(CC(C=O)=O)O)(O)=O,,,5,1,1,0,1
4192_0,,,,2,2,1,3
C(CC(CC(C=O)=O)O)=CC(O)=O,,,5,1,1,0,1
4194_0,,,,2,2,1,3
C(C(CC(C=O)=O)O)=CC(CO)=O,,,5,1,1,0,1
4196_0,,,,2,2,1,3
C(C(CO)(CC(C=O)=O)O)=CC=O,,,5,1,1,0,1
4198_0,,,,2,2,1,3
C(C(CC(C=O)=O)O)=C(C=O)CO,,,5,1,1,0,1
4200_0,,,,2,2,1,3
C(CO)(C(CC(C=O)=O)O)=CC=O,,,5,1,1,0,1
4202_0,,,,2,2,1,3
C(C(CC(C=O)=O)O)(C(C=C)O)=O,,,5,1,1,0,1
4204_0,,,,2,2,1,3
C(C(CC(C=O)=O)(C(C=C)O)O)=O,,,5,1,1,0,1
4206_0,,,,2,2,1,3
C=CC(CC(C=O)=O)O,,,5,1,1,0,1
4208_0,,,,2,2,1,3
C(C(C=C)(CC(C=O)=O)O)(O)=O,,,5,1,1,0,1
4210_0,,,,2,2,1,3
C=C(C(O)=O)C(C)(CC(C=O)=O)O,,,5,1,1,0,1
4212_0,,,,2,2,1,3
C(C(CC(C(CC)O)O)=O)=O,,,5,1,1,0,1
4214_0,,,,2,2,1,3
C(C(CC(CCCO)O)=O)=O,,,5,1,1,0,1
4216_0,,,,2,2,1,3
C(C(CC1(C(O)OCC1O)O)=O)=O,,,5,1,1,0,1
4218_0,,,,2,2,1,3
C1(C(CCO1)(CC(C=O)=O)O)=O,,,5,1,1,0,1
4220_0,,,,2,2,1,3
C1(C(OCC1(CC(C=O)=O)O)=O)=O,,,5,1,1,0,1
4222_0,,,,2,2,1,3
C1(C(C(CO1)=O)(CC(C=O)=O)O)=O,,,5,1,1,0,1
4224_0,,,,2,2,1,3
C(C(CC(CC(C)CO)O)=O)=O,,,5,1,1,0,1
4226_0,,,,2,2,1,3
C(C(CC(CC(C)CCO)O)=O)=O,,,5,1,1,0,1
4228_0,,,,2,2,1,3
C(C(CC(CC(C)C(C)O)O)=O)=O,,,5,1,1,0,1
4230_0,,,,2,2,1,3
C(CC(C)CC(CC(C=O)=O)O)=O,,,5,1,1,0,1
4232_0,,,,2,2,1,3
C(C(CC(C)O)=O)=O,,,5,1,1,0,1
4234_0,,,,2,2,1,3
C(CC(C=O)=O)(O)=O,,,5,1,4,0,4
4236_0,,,,2,2,1,3
C(C(CC(CC(C)O)O)=O)=O,,,5,1,1,0,1
4238_0,,,,2,2,1,3
C(CC(CC(C=O)=O)O)(O)=O,,,5,1,1,0,1
4240_0,,,,2,2,1,3
C(CO)(C(CC(C=O)=O)O)=O,,,5,1,2,0,2
4242_0,,,,2,2,1,3
C(C(CO)(CC(C=O)=O)O)=O,,,5,1,1,0,1
4244_0,,,,2,2,1,3
C(C(CCO)=O)=O,,,5,1,2,0,2
