Id,Label,timeset,gen,type,weighted indegree,weighted outdegree,Weighted Degree
22565_1,,,,2,1,2,3
22566_0,,,,2,1,2,3
22566_1,,,,2,1,2,3
22567_0,,,,2,1,2,3
22568_0,,,,2,1,2,3
22568_1,,,,2,1,2,3
22569_0,,,,2,1,2,3
22569_1,,,,2,1,2,3
22570_0,,,,2,1,2,3
22570_1,,,,2,1,2,3
22571_0,,,,2,1,2,3
22571_1,,,,2,1,2,3
22572_0,,,,2,1,2,3
22572_1,,,,2,1,2,3
22573_0,,,,2,1,2,3
22573_1,,,,2,1,2,3
22574_0,,,,2,1,2,3
22574_1,,,,2,1,2,3
22575_0,,,,2,1,2,3
22576_0,,,,2,1,2,3
22576_1,,,,2,1,2,3
22577_0,,,,2,1,2,3
22577_1,,,,2,1,2,3
22578_0,,,,2,1,2,3
22578_1,,,,2,1,2,3
22579_0,,,,2,1,2,3
22580_0,,,,2,1,2,3
22580_1,,,,2,1,2,3
22581_0,,,,2,1,2,3
22581_1,,,,2,1,2,3
22582_0,,,,2,1,2,3
22582_1,,,,2,1,2,3
22583_0,,,,2,1,2,3
22583_1,,,,2,1,2,3
22584_0,,,,2,1,2,3
22585_0,,,,2,1,2,3
22585_1,,,,2,1,2,3
22586_0,,,,2,1,2,3
22586_1,,,,2,1,2,3
22587_0,,,,2,1,2,3
22588_0,,,,2,1,2,3
22588_1,,,,2,1,2,3
22589_0,,,,2,1,2,3
22589_1,,,,2,1,2,3
22590_0,,,,2,1,2,3
22591_0,,,,2,1,2,3
22592_0,,,,2,1,2,3
22593_0,,,,2,1,2,3
22594_0,,,,2,1,2,3
22595_0,,,,2,1,2,3
22595_1,,,,2,1,2,3
22596_0,,,,2,1,2,3
22596_1,,,,2,1,2,3
22597_0,,,,2,1,2,3
22598_0,,,,2,1,2,3
22598_1,,,,2,1,2,3
22599_0,,,,2,1,2,3
22599_1,,,,2,1,2,3
22600_0,,,,2,1,2,3
22601_0,,,,2,1,2,3
22601_1,,,,2,1,2,3
22602_0,,,,2,1,2,3
22602_1,,,,2,1,2,3
22603_0,,,,2,1,2,3
22603_1,,,,2,1,2,3
22604_0,,,,2,1,2,3
22604_1,,,,2,1,2,3
22605_0,,,,2,1,2,3
22606_0,,,,2,1,2,3
22607_0,,,,2,1,2,3
22607_1,,,,2,1,2,3
22608_0,,,,2,1,2,3
22609_0,,,,2,1,2,3
22609_1,,,,2,1,2,3
22610_0,,,,2,1,2,3
22610_1,,,,2,1,2,3
22611_0,,,,2,1,2,3
22611_1,,,,2,1,2,3
22612_0,,,,2,1,2,3
22613_0,,,,2,1,2,3
22613_1,,,,2,1,2,3
22614_0,,,,2,1,2,3
22615_0,,,,2,1,2,3
22616_0,,,,2,1,2,3
22617_0,,,,2,1,2,3
22618_0,,,,2,1,2,3
22619_0,,,,2,1,2,3
22619_1,,,,2,1,2,3
22620_0,,,,2,1,2,3
22621_0,,,,2,1,2,3
22622_0,,,,2,1,2,3
22623_0,,,,2,1,2,3
22623_1,,,,2,1,2,3
22624_0,,,,2,1,2,3
22625_0,,,,2,1,2,3
22625_1,,,,2,1,2,3
22626_0,,,,2,1,2,3
22626_1,,,,2,1,2,3
22627_0,,,,2,1,2,3
22627_1,,,,2,1,2,3
22628_0,,,,2,1,2,3
22628_1,,,,2,1,2,3
22629_0,,,,2,1,2,3
22629_1,,,,2,1,2,3
22630_0,,,,2,1,2,3
22630_1,,,,2,1,2,3
22631_0,,,,2,1,2,3
22631_1,,,,2,1,2,3
22632_0,,,,2,1,2,3
22632_1,,,,2,1,2,3
22633_0,,,,2,1,2,3
22633_1,,,,2,1,2,3
22634_0,,,,2,1,2,3
22634_1,,,,2,1,2,3
22635_0,,,,2,1,2,3
22635_1,,,,2,1,2,3
22636_0,,,,2,1,2,3
22636_1,,,,2,1,2,3
22637_0,,,,2,1,2,3
22637_1,,,,2,1,2,3
22638_0,,,,2,1,2,3
22638_1,,,,2,1,2,3
22639_0,,,,2,1,2,3
22639_1,,,,2,1,2,3
22640_0,,,,2,1,2,3
22641_0,,,,2,1,2,3
22641_1,,,,2,1,2,3
22642_0,,,,2,1,2,3
22642_1,,,,2,1,2,3
22643_0,,,,2,1,2,3
22643_1,,,,2,1,2,3
22644_0,,,,2,1,2,3
22645_0,,,,2,1,2,3
22645_1,,,,2,1,2,3
22646_0,,,,2,1,2,3
22646_1,,,,2,1,2,3
22647_0,,,,2,1,2,3
22647_1,,,,2,1,2,3
22648_0,,,,2,1,2,3
22649_0,,,,2,1,2,3
22650_0,,,,2,1,2,3
22651_0,,,,2,1,2,3
22651_1,,,,2,1,2,3
22652_0,,,,2,1,2,3
22652_1,,,,2,1,2,3
22653_0,,,,2,1,2,3
22654_0,,,,2,1,2,3
22655_0,,,,2,1,2,3
22656_0,,,,2,1,2,3
22656_1,,,,2,1,2,3
22657_0,,,,2,1,2,3
22657_1,,,,2,1,2,3
22658_0,,,,2,1,2,3
22658_1,,,,2,1,2,3
22659_0,,,,2,1,2,3
22660_0,,,,2,1,2,3
22660_1,,,,2,1,2,3
22661_0,,,,2,1,2,3
22661_1,,,,2,1,2,3
22662_0,,,,2,1,2,3
22662_1,,,,2,1,2,3
22663_0,,,,2,1,2,3
22664_0,,,,2,1,2,3
22665_0,,,,2,1,2,3
22665_1,,,,2,1,2,3
22666_0,,,,2,1,2,3
22667_0,,,,2,1,2,3
22667_1,,,,2,1,2,3
22668_0,,,,2,1,2,3
22668_1,,,,2,1,2,3
22669_0,,,,2,1,2,3
22669_1,,,,2,1,2,3
22670_0,,,,2,1,2,3
22671_0,,,,2,1,2,3
22671_1,,,,2,1,2,3
22672_0,,,,2,1,2,3
22673_0,,,,2,1,2,3
22674_0,,,,2,1,2,3
22675_0,,,,2,1,2,3
22675_1,,,,2,1,2,3
22676_0,,,,2,1,2,3
22676_1,,,,2,1,2,3
22677_0,,,,2,1,2,3
22677_1,,,,2,1,2,3
22678_0,,,,2,1,2,3
22678_1,,,,2,1,2,3
22679_0,,,,2,1,2,3
22679_1,,,,2,1,2,3
22680_0,,,,2,1,2,3
22680_1,,,,2,1,2,3
22681_0,,,,2,1,2,3
22681_1,,,,2,1,2,3
22682_0,,,,2,1,2,3
22682_1,,,,2,1,2,3
22683_0,,,,2,1,2,3
22683_1,,,,2,1,2,3
22684_0,,,,2,1,2,3
22684_1,,,,2,1,2,3
22685_0,,,,2,1,2,3
22685_1,,,,2,1,2,3
22686_0,,,,2,1,2,3
22686_1,,,,2,1,2,3
22687_0,,,,2,1,2,3
22687_1,,,,2,1,2,3
22688_0,,,,2,1,2,3
22689_0,,,,2,1,2,3
22690_0,,,,2,1,2,3
22691_0,,,,2,1,2,3
22692_0,,,,2,1,2,3
22693_0,,,,2,1,2,3
22694_0,,,,2,1,2,3
22695_0,,,,2,1,2,3
22696_0,,,,2,1,2,3
22697_0,,,,2,1,2,3
22698_0,,,,2,1,2,3
22699_0,,,,2,1,2,3
22700_0,,,,2,1,2,3
22701_0,,,,2,1,2,3
22702_0,,,,2,1,2,3
22702_1,,,,2,1,2,3
22703_0,,,,2,1,2,3
22703_1,,,,2,1,2,3
22704_0,,,,2,1,2,3
22704_1,,,,2,1,2,3
22705_0,,,,2,1,2,3
22706_0,,,,2,1,2,3
22706_1,,,,2,1,2,3
22707_0,,,,2,1,2,3
22707_1,,,,2,1,2,3
22708_0,,,,2,1,2,3
22709_0,,,,2,1,2,3
22710_0,,,,2,1,2,3
22711_0,,,,2,1,2,3
22712_0,,,,2,1,2,3
22713_0,,,,2,1,2,3
22713_1,,,,2,1,2,3
22714_0,,,,2,1,2,3
22714_1,,,,2,1,2,3
22715_0,,,,2,1,2,3
22716_0,,,,2,1,2,3
22716_1,,,,2,1,2,3
22717_0,,,,2,1,2,3
22717_1,,,,2,1,2,3
22718_0,,,,2,1,2,3
22719_0,,,,2,1,2,3
22720_0,,,,2,1,2,3
22720_1,,,,2,1,2,3
22721_0,,,,2,1,2,3
22721_1,,,,2,1,2,3
22722_0,,,,2,1,2,3
22722_1,,,,2,1,2,3
22723_0,,,,2,1,2,3
22723_1,,,,2,1,2,3
22724_0,,,,2,1,2,3
22724_1,,,,2,1,2,3
22726_0,,,,2,1,2,3
C(C(CC(C)O)O)=O,,,5,1,9,0,9
22726_1,,,,2,1,2,3
22727_0,,,,2,1,2,3
22728_0,,,,2,1,2,3
22729_0,,,,2,1,2,3
22729_1,,,,2,1,2,3
22730_0,,,,2,1,2,3
22731_0,,,,2,1,2,3
22731_1,,,,2,1,2,3
22732_0,,,,2,1,2,3
22732_1,,,,2,1,2,3
22733_0,,,,2,1,2,3
22733_1,,,,2,1,2,3
22734_0,,,,2,1,2,3
22734_1,,,,2,1,2,3
22735_0,,,,2,1,2,3
22736_0,,,,2,1,2,3
22736_1,,,,2,1,2,3
22737_0,,,,2,1,2,3
22737_1,,,,2,1,2,3
22738_0,,,,2,1,2,3
22739_0,,,,2,1,2,3
22740_0,,,,2,1,2,3
22741_0,,,,2,1,2,3
22741_1,,,,2,1,2,3
22742_0,,,,2,1,2,3
22742_1,,,,2,1,2,3
22743_0,,,,2,1,2,3
22743_1,,,,2,1,2,3
22744_0,,,,2,1,2,3
22744_1,,,,2,1,2,3
22745_0,,,,2,1,2,3
22745_1,,,,2,1,2,3
22746_0,,,,2,1,2,3
22746_1,,,,2,1,2,3
22747_0,,,,2,1,2,3
22747_1,,,,2,1,2,3
22748_0,,,,2,1,2,3
22748_1,,,,2,1,2,3
22749_0,,,,2,1,2,3
22749_1,,,,2,1,2,3
22750_0,,,,2,1,2,3
22751_0,,,,2,1,2,3
22751_1,,,,2,1,2,3
22753_0,,,,2,1,2,3
C(C(CC(CO)O)O)=O,,,5,1,7,0,7
22753_1,,,,2,1,2,3
22754_0,,,,2,1,2,3
22754_1,,,,2,1,2,3
22755_0,,,,2,1,2,3
22756_0,,,,2,1,2,3
22756_1,,,,2,1,2,3
22757_0,,,,2,1,2,3
22758_0,,,,2,1,2,3
22758_1,,,,2,1,2,3
22759_0,,,,2,1,2,3
22759_1,,,,2,1,2,3
22760_0,,,,2,1,2,3
22760_1,,,,2,1,2,3
22761_0,,,,2,1,2,3
22761_1,,,,2,1,2,3
22762_0,,,,2,1,2,3
22762_1,,,,2,1,2,3
22763_0,,,,2,1,2,3
22763_1,,,,2,1,2,3
22764_0,,,,2,1,2,3
22764_1,,,,2,1,2,3
22765_0,,,,2,1,2,3
22765_1,,,,2,1,2,3
22766_0,,,,2,1,2,3
22766_1,,,,2,1,2,3
22767_0,,,,2,1,2,3
22768_0,,,,2,1,2,3
22768_1,,,,2,1,2,3
22769_0,,,,2,1,2,3
22770_0,,,,2,1,2,3
22771_0,,,,2,1,2,3
22772_0,,,,2,1,2,3
22773_0,,,,2,1,2,3
22773_1,,,,2,1,2,3
22774_0,,,,2,1,2,3
22775_0,,,,2,1,2,3
22775_1,,,,2,1,2,3
22776_0,,,,2,1,2,3
22776_1,,,,2,1,2,3
22777_0,,,,2,1,2,3
22778_0,,,,2,1,2,3
22778_1,,,,2,1,2,3
22779_0,,,,2,1,2,3
22779_1,,,,2,1,2,3
22780_0,,,,2,1,2,3
22781_0,,,,2,1,2,3
22781_1,,,,2,1,2,3
22782_0,,,,2,1,2,3
22782_1,,,,2,1,2,3
22783_0,,,,2,1,2,3
22784_0,,,,2,1,2,3
22784_1,,,,2,1,2,3
22785_0,,,,2,1,2,3
22785_1,,,,2,1,2,3
22786_0,,,,2,1,2,3
22787_0,,,,2,1,2,3
22787_1,,,,2,1,2,3
22788_0,,,,2,1,2,3
22788_1,,,,2,1,2,3
22789_0,,,,2,1,2,3
22790_0,,,,2,1,2,3
22790_1,,,,2,1,2,3
22791_0,,,,2,1,2,3
22791_1,,,,2,1,2,3
22792_0,,,,2,1,2,3
22793_0,,,,2,1,2,3
22794_0,,,,2,1,2,3
22794_1,,,,2,1,2,3
22795_0,,,,2,1,2,3
22796_0,,,,2,1,2,3
22796_1,,,,2,1,2,3
22797_0,,,,2,1,2,3
22797_1,,,,2,1,2,3
22798_0,,,,2,1,2,3
22798_1,,,,2,1,2,3
22799_0,,,,2,1,2,3
22799_1,,,,2,1,2,3
22800_0,,,,2,1,2,3
22800_1,,,,2,1,2,3
22801_0,,,,2,1,2,3
22801_1,,,,2,1,2,3
22802_0,,,,2,1,2,3
22802_1,,,,2,1,2,3
22803_0,,,,2,1,2,3
22803_1,,,,2,1,2,3
22804_0,,,,2,1,2,3
22804_1,,,,2,1,2,3
22805_0,,,,2,1,2,3
22805_1,,,,2,1,2,3
22806_0,,,,2,1,2,3
22806_1,,,,2,1,2,3
22807_0,,,,2,1,2,3
22807_1,,,,2,1,2,3
22808_0,,,,2,1,2,3
22808_1,,,,2,1,2,3
22809_0,,,,2,1,2,3
22809_1,,,,2,1,2,3
22810_0,,,,2,1,2,3
22810_1,,,,2,1,2,3
22811_0,,,,2,1,2,3
22811_1,,,,2,1,2,3
22812_0,,,,2,1,2,3
22812_1,,,,2,1,2,3
22813_0,,,,2,1,2,3
22814_0,,,,2,1,2,3
22814_1,,,,2,1,2,3
22815_0,,,,2,1,2,3
22815_1,,,,2,1,2,3
22816_0,,,,2,1,2,3
22816_1,,,,2,1,2,3
22817_0,,,,2,1,2,3
22817_1,,,,2,1,2,3
22818_0,,,,2,1,2,3
22818_1,,,,2,1,2,3
22819_0,,,,2,1,2,3
22820_0,,,,2,1,2,3
22820_1,,,,2,1,2,3
22821_0,,,,2,1,2,3
22821_1,,,,2,1,2,3
22822_0,,,,2,1,2,3
22822_1,,,,2,1,2,3
22823_0,,,,2,1,2,3
22823_1,,,,2,1,2,3
22824_0,,,,2,1,2,3
22824_1,,,,2,1,2,3
22825_0,,,,2,1,2,3
22826_0,,,,2,1,2,3
22826_1,,,,2,1,2,3
22827_0,,,,2,1,2,3
22827_1,,,,2,1,2,3
22828_0,,,,2,1,2,3
22829_0,,,,2,1,2,3
22829_1,,,,2,1,2,3
22830_0,,,,2,1,2,3
22830_1,,,,2,1,2,3
22831_0,,,,2,1,2,3
22831_1,,,,2,1,2,3
22832_0,,,,2,1,2,3
22832_1,,,,2,1,2,3
22833_0,,,,2,1,2,3
22833_1,,,,2,1,2,3
22834_0,,,,2,1,2,3
22834_1,,,,2,1,2,3
22835_0,,,,2,1,2,3
22836_0,,,,2,1,2,3
22837_0,,,,2,1,2,3
22838_0,,,,2,1,2,3
22838_1,,,,2,1,2,3
22839_0,,,,2,1,2,3
22839_1,,,,2,1,2,3
22840_0,,,,2,1,2,3
22840_1,,,,2,1,2,3
22841_0,,,,2,1,2,3
22841_1,,,,2,1,2,3
22842_0,,,,2,1,2,3
22843_0,,,,2,1,2,3
22844_0,,,,2,1,2,3
22844_1,,,,2,1,2,3
22845_0,,,,2,1,2,3
22845_1,,,,2,1,2,3
22846_0,,,,2,1,2,3
22847_0,,,,2,1,2,3
22847_1,,,,2,1,2,3
22848_0,,,,2,1,2,3
22848_1,,,,2,1,2,3
22849_0,,,,2,1,2,3
22850_0,,,,2,1,2,3
22851_0,,,,2,1,2,3
22851_1,,,,2,1,2,3
22852_0,,,,2,1,2,3
22852_1,,,,2,1,2,3
22853_0,,,,2,1,2,3
22854_0,,,,2,1,2,3
22854_1,,,,2,1,2,3
22855_0,,,,2,1,2,3
22855_1,,,,2,1,2,3
22856_0,,,,2,1,2,3
22856_1,,,,2,1,2,3
22857_0,,,,2,1,2,3
22857_1,,,,2,1,2,3
22858_0,,,,2,1,2,3
22859_0,,,,2,1,2,3
22860_0,,,,2,1,2,3
22860_1,,,,2,1,2,3
22861_0,,,,2,1,2,3
22861_1,,,,2,1,2,3
22862_0,,,,2,1,2,3
22863_0,,,,2,1,2,3
22864_0,,,,2,1,2,3
22864_1,,,,2,1,2,3
22865_0,,,,2,1,2,3
22865_1,,,,2,1,2,3
22866_0,,,,2,1,2,3
22867_0,,,,2,1,2,3
22867_1,,,,2,1,2,3
22868_0,,,,2,1,2,3
22868_1,,,,2,1,2,3
22869_0,,,,2,1,2,3
22870_0,,,,2,1,2,3
22871_0,,,,2,1,2,3
22871_1,,,,2,1,2,3
22872_0,,,,2,1,2,3
22872_1,,,,2,1,2,3
22873_0,,,,2,1,2,3
22873_1,,,,2,1,2,3
22874_0,,,,2,1,2,3
22874_1,,,,2,1,2,3
22875_0,,,,2,1,2,3
22876_0,,,,2,1,2,3
22877_0,,,,2,1,2,3
22877_1,,,,2,1,2,3
22878_0,,,,2,1,2,3
22879_0,,,,2,1,2,3
22880_0,,,,2,1,2,3
22881_0,,,,2,1,2,3
22881_1,,,,2,1,2,3
22882_0,,,,2,1,2,3
22882_1,,,,2,1,2,3
22883_0,,,,2,1,2,3
22884_0,,,,2,1,2,3
22884_1,,,,2,1,2,3
22885_0,,,,2,1,2,3
22885_1,,,,2,1,2,3
22886_0,,,,2,1,2,3
22887_0,,,,2,1,2,3
22888_0,,,,2,1,2,3
22888_1,,,,2,1,2,3
22889_0,,,,2,1,2,3
22890_0,,,,2,1,2,3
22891_0,,,,2,1,2,3
22891_1,,,,2,1,2,3
22892_0,,,,2,1,2,3
22892_1,,,,2,1,2,3
22893_0,,,,2,1,2,3
22893_1,,,,2,1,2,3
22894_0,,,,2,1,2,3
22894_1,,,,2,1,2,3
22895_0,,,,2,1,2,3
22895_1,,,,2,1,2,3
22896_0,,,,2,1,2,3
22897_0,,,,2,1,2,3
22897_1,,,,2,1,2,3
22898_0,,,,2,1,2,3
22898_1,,,,2,1,2,3
22899_0,,,,2,1,2,3
22899_1,,,,2,1,2,3
22900_0,,,,2,1,2,3
22901_0,,,,2,1,2,3
22901_1,,,,2,1,2,3
22902_0,,,,2,1,2,3
22902_1,,,,2,1,2,3
22903_0,,,,2,1,2,3
22904_0,,,,2,1,2,3
22904_1,,,,2,1,2,3
22905_0,,,,2,1,2,3
22905_1,,,,2,1,2,3
22906_0,,,,2,1,2,3
22906_1,,,,2,1,2,3
22907_0,,,,2,1,2,3
22907_1,,,,2,1,2,3
22908_0,,,,2,1,2,3
22908_1,,,,2,1,2,3
22909_0,,,,2,1,2,3
22909_1,,,,2,1,2,3
22910_0,,,,2,1,2,3
22910_1,,,,2,1,2,3
22911_0,,,,2,1,2,3
22911_1,,,,2,1,2,3
22912_0,,,,2,1,2,3
22912_1,,,,2,1,2,3
22913_0,,,,2,1,2,3
22913_1,,,,2,1,2,3
22914_0,,,,2,1,2,3
22914_1,,,,2,1,2,3
22915_0,,,,2,1,2,3
22915_1,,,,2,1,2,3
22916_0,,,,2,1,2,3
22916_1,,,,2,1,2,3
22917_0,,,,2,1,2,3
22918_0,,,,2,1,2,3
22919_0,,,,2,1,2,3
22919_1,,,,2,1,2,3
22920_0,,,,2,1,2,3
22921_0,,,,2,1,2,3
22922_0,,,,2,1,2,3
22923_0,,,,2,1,2,3
22924_0,,,,2,1,2,3
22924_1,,,,2,1,2,3
22925_0,,,,2,1,2,3
22926_0,,,,2,1,2,3
22927_0,,,,2,1,2,3
22927_1,,,,2,1,2,3
22928_0,,,,2,1,2,3
22929_0,,,,2,1,2,3
22929_1,,,,2,1,2,3
22930_0,,,,2,1,2,3
22930_1,,,,2,1,2,3
22931_0,,,,2,1,2,3
22932_0,,,,2,1,2,3
22933_0,,,,2,1,2,3
22933_1,,,,2,1,2,3
22934_0,,,,2,1,2,3
22934_1,,,,2,1,2,3
22935_0,,,,2,1,2,3
22935_1,,,,2,1,2,3
22936_0,,,,2,1,2,3
22936_1,,,,2,1,2,3
22937_0,,,,2,1,2,3
22937_1,,,,2,1,2,3
22938_0,,,,2,1,2,3
22938_1,,,,2,1,2,3
22939_0,,,,2,1,2,3
22939_1,,,,2,1,2,3
22940_0,,,,2,1,2,3
22941_0,,,,2,1,2,3
22941_1,,,,2,1,2,3
22942_0,,,,2,1,2,3
22942_1,,,,2,1,2,3
22943_0,,,,2,1,2,3
22943_1,,,,2,1,2,3
22944_0,,,,2,1,2,3
22944_1,,,,2,1,2,3
22945_0,,,,2,1,2,3
22946_0,,,,2,1,2,3
22946_1,,,,2,1,2,3
22947_0,,,,2,1,2,3
22947_1,,,,2,1,2,3
22948_0,,,,2,1,2,3
22948_1,,,,2,1,2,3
22949_0,,,,2,1,2,3
22949_1,,,,2,1,2,3
22950_0,,,,2,1,2,3
22950_1,,,,2,1,2,3
22951_0,,,,2,1,2,3
22951_1,,,,2,1,2,3
22952_0,,,,2,1,2,3
22952_1,,,,2,1,2,3
22953_0,,,,2,1,2,3
22953_1,,,,2,1,2,3
22954_0,,,,2,1,2,3
22954_1,,,,2,1,2,3
22955_0,,,,2,1,2,3
22955_1,,,,2,1,2,3
22956_0,,,,2,1,2,3
22956_1,,,,2,1,2,3
22957_0,,,,2,1,2,3
22957_1,,,,2,1,2,3
22958_0,,,,2,1,2,3
22959_0,,,,2,1,2,3
22959_1,,,,2,1,2,3
22960_0,,,,2,1,2,3
22961_0,,,,2,1,2,3
22962_0,,,,2,1,2,3
22963_0,,,,2,1,2,3
22963_1,,,,2,1,2,3
22964_0,,,,2,1,2,3
22965_0,,,,2,1,2,3
22965_1,,,,2,1,2,3
22966_0,,,,2,1,2,3
22967_0,,,,2,1,2,3
22967_1,,,,2,1,2,3
22968_0,,,,2,1,2,3
22968_1,,,,2,1,2,3
22969_0,,,,2,1,2,3
22969_1,,,,2,1,2,3
22970_0,,,,2,1,2,3
22971_0,,,,2,1,2,3
22972_0,,,,2,1,2,3
22972_1,,,,2,1,2,3
22973_0,,,,2,1,2,3
22973_1,,,,2,1,2,3
22974_0,,,,2,1,2,3
22974_1,,,,2,1,2,3
22975_0,,,,2,1,2,3
22975_1,,,,2,1,2,3
22976_0,,,,2,1,1,2
22976_1,,,,2,1,1,2
22977_0,,,,2,1,2,3
22977_1,,,,2,1,2,3
22978_0,,,,2,1,1,2
22979_0,,,,2,1,2,3
22979_1,,,,2,1,2,3
22980_0,,,,2,1,2,3
22980_1,,,,2,1,2,3
22981_0,,,,2,1,2,3
22982_0,,,,2,1,2,3
22982_1,,,,2,1,2,3
22983_0,,,,2,1,2,3
22983_1,,,,2,1,2,3
22984_0,,,,2,1,2,3
22984_1,,,,2,1,2,3
22985_0,,,,2,1,2,3
22985_1,,,,2,1,2,3
22986_0,,,,2,1,2,3
22986_1,,,,2,1,2,3
22987_0,,,,2,1,2,3
22987_1,,,,2,1,2,3
22988_0,,,,2,1,2,3
22988_1,,,,2,1,2,3
22989_0,,,,2,1,2,3
22990_0,,,,2,1,2,3
22991_0,,,,2,1,2,3
22991_1,,,,2,1,2,3
22992_0,,,,2,1,2,3
22992_1,,,,2,1,2,3
22993_0,,,,2,1,2,3
22993_1,,,,2,1,2,3
22994_0,,,,2,1,2,3
22994_1,,,,2,1,2,3
22995_0,,,,2,1,2,3
22995_1,,,,2,1,2,3
22996_0,,,,2,1,2,3
22996_1,,,,2,1,2,3
22997_0,,,,2,1,2,3
22997_1,,,,2,1,2,3
22998_0,,,,2,1,2,3
22998_1,,,,2,1,2,3
22999_0,,,,2,1,2,3
22999_1,,,,2,1,2,3
23000_0,,,,2,1,2,3
23000_1,,,,2,1,2,3
23001_0,,,,2,1,2,3
23001_1,,,,2,1,2,3
23002_0,,,,2,1,2,3
23002_1,,,,2,1,2,3
23003_0,,,,2,1,2,3
23003_1,,,,2,1,2,3
23004_0,,,,2,1,2,3
23004_1,,,,2,1,2,3
23005_0,,,,2,1,2,3
23005_1,,,,2,1,2,3
23006_0,,,,2,1,2,3
23006_1,,,,2,1,2,3
23007_0,,,,2,1,2,3
23007_1,,,,2,1,2,3
23008_0,,,,2,1,2,3
23008_1,,,,2,1,2,3
23009_0,,,,2,1,2,3
23009_1,,,,2,1,2,3
23010_0,,,,2,1,2,3
23010_1,,,,2,1,2,3
23011_0,,,,2,1,2,3
23011_1,,,,2,1,2,3
23012_0,,,,2,1,2,3
23012_1,,,,2,1,2,3
23013_0,,,,2,1,2,3
23013_1,,,,2,1,2,3
23014_0,,,,2,1,2,3
23014_1,,,,2,1,2,3
23015_0,,,,2,1,2,3
23015_1,,,,2,1,2,3
23016_0,,,,2,1,2,3
23016_1,,,,2,1,2,3
23017_0,,,,2,1,2,3
23017_1,,,,2,1,2,3
23018_0,,,,2,1,2,3
23018_1,,,,2,1,2,3
23019_0,,,,2,1,2,3
23019_1,,,,2,1,2,3
23020_0,,,,2,1,2,3
23020_1,,,,2,1,2,3
23021_0,,,,2,1,2,3
23021_1,,,,2,1,2,3
23022_0,,,,2,1,2,3
23022_1,,,,2,1,2,3
23023_0,,,,2,1,2,3
23023_1,,,,2,1,2,3
23024_0,,,,2,1,2,3
23024_1,,,,2,1,2,3
23025_0,,,,2,1,2,3
23025_1,,,,2,1,2,3
23026_0,,,,2,1,2,3
23026_1,,,,2,1,2,3
23027_0,,,,2,1,2,3
23027_1,,,,2,1,2,3
23028_0,,,,2,1,2,3
23028_1,,,,2,1,2,3
23029_0,,,,2,1,2,3
23029_1,,,,2,1,2,3
23030_0,,,,2,1,2,3
23030_1,,,,2,1,2,3
23031_0,,,,2,1,2,3
23031_1,,,,2,1,2,3
23032_0,,,,2,1,2,3
23032_1,,,,2,1,2,3
23033_0,,,,2,1,2,3
23033_1,,,,2,1,2,3
23034_0,,,,2,1,2,3
23034_1,,,,2,1,2,3
23035_0,,,,2,1,2,3
23035_1,,,,2,1,2,3
23036_0,,,,2,1,2,3
23036_1,,,,2,1,2,3
23037_0,,,,2,1,2,3
23037_1,,,,2,1,2,3
23038_0,,,,2,1,2,3
23038_1,,,,2,1,2,3
23039_0,,,,2,1,2,3
23039_1,,,,2,1,2,3
23040_0,,,,2,1,2,3
23040_1,,,,2,1,2,3
23041_0,,,,2,1,2,3
23041_1,,,,2,1,2,3
23042_0,,,,2,1,2,3
23042_1,,,,2,1,2,3
23043_0,,,,2,1,2,3
23043_1,,,,2,1,2,3
23044_0,,,,2,1,2,3
23044_1,,,,2,1,2,3
23045_0,,,,2,1,2,3
23045_1,,,,2,1,2,3
23046_0,,,,2,1,2,3
23046_1,,,,2,1,2,3
23047_0,,,,2,1,2,3
23047_1,,,,2,1,2,3
23048_0,,,,2,1,2,3
23048_1,,,,2,1,2,3
23049_0,,,,2,1,2,3
23050_0,,,,2,1,2,3
23050_1,,,,2,1,2,3
23051_0,,,,2,1,2,3
23052_0,,,,2,1,2,3
23053_0,,,,2,1,2,3
23053_1,,,,2,1,2,3
23054_0,,,,2,1,2,3
23054_1,,,,2,1,2,3
23055_0,,,,2,1,2,3
23055_1,,,,2,1,2,3
23056_0,,,,2,1,2,3
23057_0,,,,2,1,2,3
23057_1,,,,2,1,2,3
23058_0,,,,2,1,2,3
23059_0,,,,2,1,2,3
23059_1,,,,2,1,2,3
23060_0,,,,2,1,2,3
23061_0,,,,2,1,2,3
23061_1,,,,2,1,2,3
23062_0,,,,2,1,2,3
23062_1,,,,2,1,2,3
23063_0,,,,2,1,2,3
23063_1,,,,2,1,2,3
23064_0,,,,2,1,2,3
23064_1,,,,2,1,2,3
23065_0,,,,2,1,2,3
23065_1,,,,2,1,2,3
23066_0,,,,2,1,2,3
23066_1,,,,2,1,2,3
23067_0,,,,2,1,2,3
23067_1,,,,2,1,2,3
23068_0,,,,2,1,2,3
23068_1,,,,2,1,2,3
23069_0,,,,2,1,2,3
23069_1,,,,2,1,2,3
23070_0,,,,2,1,2,3
23070_1,,,,2,1,2,3
23071_0,,,,2,1,2,3
23071_1,,,,2,1,2,3
23072_0,,,,2,1,2,3
23072_1,,,,2,1,2,3
23073_0,,,,2,1,2,3
23074_0,,,,2,1,2,3
23074_1,,,,2,1,2,3
23075_0,,,,2,1,2,3
23076_0,,,,2,1,2,3
23077_0,,,,2,1,2,3
23078_0,,,,2,1,2,3
23078_1,,,,2,1,2,3
23079_0,,,,2,1,2,3
23080_0,,,,2,1,2,3
