Id,Label,timeset,gen,type,weighted indegree,weighted outdegree,Weighted Degree
4132_0,,,,2,2,1,3
C(C(C(C=O)O)NCC=O)(O)=O,,,3,1,1,0,1
4133_0,,,,2,2,1,3
4135_0,,,,2,2,1,3
C(C(C(C)(C(CO)O)O)O)(O)=O,,,3,1,1,0,1
4137_0,,,,2,2,1,3
C(C(C(C)O)(CC(CO)=O)O)=O,,,3,1,1,0,1
4138_0,,,,2,2,1,3
4140_0,,,,2,2,1,3
C(C(CCO)(C(C(O)=O)O)O)=O,,,3,1,1,0,1
4142_0,,,,2,2,1,3
C(C(C(CO)(CCO)O)O)(O)=O,,,3,1,1,0,1
4144_0,,,,2,2,1,3
C(C(C(C(C=O)(CC=O)O)O)O)=O,,,3,1,1,0,1
4145_0,,,,2,2,1,3
4147_0,,,,2,2,1,3
C(C(C(CO)(C)O)(CC=O)O)=O,,,3,1,1,0,1
4149_0,,,,2,2,1,3
C(C(C(C)(CO)O)NCC=O)(O)=O,,,3,1,1,0,1
4151_0,,,,2,2,1,3
C(C(C(CO)(C)O)O)(O)=O,,,3,1,1,0,1
4153_0,,,,2,2,1,3
C(C(C(C)O)(CC=O)O)=O,,,3,1,1,0,1
4155_0,,,,2,2,1,3
C(C(C(CNC)O)(CC=O)O)=O,,,3,1,1,0,1
4156_0,,,,2,2,1,3
4157_0,,,,2,2,1,3
4158_0,,,,2,2,1,3
4160_0,,,,2,2,1,3
C(C(C(C)O)NCC=O)(O)=O,,,3,1,1,0,1
4162_0,,,,2,2,1,3
C(C(C(C)O)O)(O)=O,,,3,1,1,0,1
4164_0,,,,2,2,1,3
C(C)(C(C(C)O)(CC(C=O)=O)O)=O,,,3,1,1,0,1
4166_0,,,,2,2,1,3
C(C(C(C)O)(CC=O)O)(CC=O)=O,,,3,1,1,0,1
4168_0,,,,2,2,1,3
C(C(C(C)O)(CC(C(C)=O)=O)O)=O,,,3,1,1,0,1
4170_0,,,,2,2,1,3
C(C(C(C)O)(CC(CC=O)=O)O)=O,,,3,1,1,0,1
4172_0,,,,2,2,1,3
C(C(C=CC(CO)=O)(C(C)O)O)=O,,,3,1,1,0,1
4173_0,,,,2,2,1,3
4175_0,,,,2,2,1,3
C(C(C(CNC)O)NCC=O)(O)=O,,,3,1,1,0,1
4177_0,,,,2,2,1,3
C(C(C(CNC)O)O)(O)=O,,,3,1,1,0,1
4179_0,,,,2,2,1,3
C(C(C(CNCC(O)=O)O)O)(O)=O,,,3,1,1,0,1
4181_0,,,,2,2,1,3
C(C(C(C(C(O)=O)O)O)N)(O)=O,,,3,1,1,0,1
4183_0,,,,2,2,1,3
C(C(C(C(CO)O)O)N)(O)=O,,,3,1,2,0,2
4185_0,,,,2,2,1,3
C(C(C(CO)(CO)O)N)(O)=O,,,3,1,1,0,1
4187_0,,,,2,2,1,3
C(C(C(C(C)=O)O)N)(O)=O,,,3,1,1,0,1
4189_0,,,,2,2,1,3
C(C(C)(C(C(O)=O)N)O)=O,,,3,1,1,0,1
4191_0,,,,2,2,1,3
C(C(C(CC(CO)=O)O)N)(O)=O,,,3,1,2,0,2
4193_0,,,,2,2,1,3
C(CC(CO)(C(C(O)=O)N)O)=O,,,3,1,1,0,1
4195_0,,,,2,2,1,3
C(C(C(C(C(C)=O)O)O)N)(O)=O,,,3,1,2,0,2
4197_0,,,,2,2,1,3
C(C(C(C)(C(C=O)O)O)N)(O)=O,,,3,1,1,0,1
4199_0,,,,2,2,1,3
C(C(C(C=O)O)N)(O)=O,,,3,1,2,0,2
4201_0,,,,2,2,1,3
C(C(C(C)(C(CO)O)O)N)(O)=O,,,3,1,1,0,1
4203_0,,,,2,2,1,3
C(C(C(C(CCO)=O)O)N)(O)=O,,,3,1,3,0,3
4205_0,,,,2,2,1,3
C(C(CCO)(C(C(O)=O)N)O)=O,,,3,1,1,0,1
4207_0,,,,2,2,1,3
C(C(C(CO)(CCO)O)N)(O)=O,,,3,1,1,0,1
4209_0,,,,2,2,1,3
C(C(C(C(C=O)O)O)N)(O)=O,,,3,1,1,0,1
4211_0,,,,2,2,1,3
C(C(C(C)(CO)O)N)(O)=O,,,3,1,1,0,1
4213_0,,,,2,2,1,3
C(CC(C(C(C(O)=O)N)O)O)=O,,,3,1,2,0,2
4215_0,,,,2,2,1,3
C(C(C(CC(C=O)O)O)N)(O)=O,,,3,1,1,0,1
4217_0,,,,2,2,1,3
C(C(C(C(C(C=O)O)O)O)N)(O)=O,,,3,1,1,0,1
4219_0,,,,2,2,1,3
C(C(C(C)O)N)(O)=O,,,3,1,1,0,1
4221_0,,,,2,2,1,3
C(C(C(CO)(C(CO)O)O)N)(O)=O,,,3,1,1,0,1
4223_0,,,,2,2,1,3
C(C(C(CNC)O)N)(O)=O,,,3,1,1,0,1
4225_0,,,,2,2,1,3
C(C(C(CNCC(O)=O)O)N)(O)=O,,,3,1,1,0,1
4227_0,,,,2,2,1,3
C(C(C(CO)O)(CC(CO)=O)O)=O,,,3,1,1,0,1
4229_0,,,,2,2,1,3
C(C(C(CO)O)(CC=O)O)=O,,,3,1,2,0,2
4230_0,,,,2,2,1,3
4231_0,,,,2,2,1,3
4232_0,,,,2,2,1,3
4234_0,,,,2,2,1,3
C(C(C=O)(CC(CO)=O)O)(O)=O,,,3,1,1,0,1
4236_0,,,,2,2,1,3
C(C(C=O)(CC=O)O)(O)=O,,,3,1,2,0,2
4237_0,,,,2,2,1,3
4237_1,,,,2,2,1,3
4238_0,,,,2,2,1,3
4240_0,,,,2,2,1,3
C(C(C(C)=O)(CC(C=O)=O)O)(O)=O,,,3,1,1,0,1
4242_0,,,,2,2,1,3
C(C(C(CC=O)=O)(CC=O)O)(O)=O,,,3,1,1,0,1
4244_0,,,,2,2,1,3
C(C(C=O)(CC(C(C)=O)=O)O)(O)=O,,,3,1,1,0,1
4246_0,,,,2,2,1,3
C(C(C=O)(CC(CC=O)=O)O)(O)=O,,,3,1,1,0,1
4248_0,,,,2,2,1,3
C(C(C=O)(C=CC(CO)=O)O)(O)=O,,,3,1,1,0,1
4250_0,,,,2,2,1,3
C(C(C(C=O)(CC=O)O)O)(O)=O,,,3,1,2,0,2
4251_0,,,,2,2,1,3
4252_0,,,,2,2,1,3
4253_0,,,,2,2,1,3
4255_0,,,,2,2,1,3
C(C(CO)(CC=O)O)=O,,,3,1,2,0,2
4257_0,,,,2,2,1,3
C(C(CO)(CC=O)O)(C(CO)O)=O,,,3,1,1,0,1
4259_0,,,,2,2,1,3
C(C(C(CO)(CC(CO)O)O)=O)=O,,,3,1,1,0,1
4260_0,,,,2,2,1,3
4262_0,,,,2,2,1,3
C(C(CC(C(CO)=O)(CO)O)O)=O,,,3,1,1,0,1
4264_0,,,,2,2,1,3
C(C(C(C(CO)(CCO)O)=O)O)=O,,,3,1,1,0,1
4266_0,,,,2,2,1,3
C(CO)(C(CO)(CC(CO)=O)O)=O,,,3,1,1,0,1
4268_0,,,,2,2,1,3
C(C(CO)(CC(C(C=O)O)O)O)=O,,,3,1,1,0,1
4270_0,,,,2,2,1,3
C(C(C(C=O)O)O)(C(CO)(C)O)=O,,,3,1,1,0,1
4271_0,,,,2,2,1,3
4272_0,,,,2,2,1,3
4274_0,,,,2,2,1,3
C(C(CO)(CC(C(CO)O)O)N)=O,,,3,1,1,0,1
4276_0,,,,2,2,1,3
C(C)(C(CO)(CC(C=O)=O)O)=O,,,3,1,2,0,2
4278_0,,,,2,2,1,3
C(C(CO)(CC=O)O)(CC=O)=O,,,3,1,2,0,2
4280_0,,,,2,2,1,3
C(C(CO)(CC(C(C)=O)=O)O)=O,,,3,1,3,0,3
4282_0,,,,2,2,1,3
C(C(CO)(CC(CC=O)=O)O)=O,,,3,1,3,0,3
4284_0,,,,2,2,1,3
C1(C(CO)(O)OC(C(CO)O)C1)=O,,,3,1,1,0,1
4286_0,,,,2,2,1,3
C1(C(CO)(O)OC(C(C1)O)CO)=O,,,3,1,1,0,1
4288_0,,,,2,2,1,3
C1(C(CO)(O)OCC(C(C1)O)O)=O,,,3,1,1,0,1
4290_0,,,,2,2,1,3
C(C(C=CC(CO)=O)(CO)O)=O,,,3,1,2,0,2
4292_0,,,,2,2,1,3
C(C(CO)(CC(C(CO)O)N)O)=O,,,3,1,13,0,13
4293_0,,,,2,1,2,3
4294_0,,,,2,1,2,3
4295_0,,,,2,1,2,3
4296_0,,,,2,1,2,3
4297_0,,,,2,1,2,3
4298_0,,,,2,1,2,3
4299_0,,,,2,1,2,3
4300_0,,,,2,1,2,3
4301_0,,,,2,1,2,3
4302_0,,,,2,1,2,3
4303_0,,,,2,1,2,3
4305_0,,,,2,1,1,2
C(C(C(CO)O)OC(CO)=O)=O,,,3,1,1,0,1
4307_0,,,,2,1,1,2
C(C(C(CO)OC(CO)=O)O)=O,,,3,1,1,0,1
4309_0,,,,2,1,1,2
C(C(C(COC(CO)=O)O)O)=O,,,3,1,1,0,1
4310_0,,,,2,1,2,3
4311_0,,,,2,1,2,3
4313_0,,,,2,1,2,3
C(C(CN)O)O,,,3,1,13,0,13
4315_0,,,,2,1,2,3
C(C(C(C(CN)O)O)O)O,,,3,1,1,0,1
4316_0,,,,2,1,2,3
4316_1,,,,2,1,2,3
4318_0,,,,2,1,2,3
C(C(CN)O)(O)=O,,,3,1,13,0,13
4319_0,,,,2,1,2,3
4320_0,,,,2,1,2,3
4321_0,,,,2,1,2,3
4322_0,,,,2,1,2,3
4324_0,,,,2,1,2,3
C1(C(C(CO)O)NCC1)=O,,,3,1,1,0,1
4326_0,,,,2,1,2,3
C1(C(CO)NCC(C1)O)=O,,,3,1,1,0,1
4328_0,,,,2,1,2,3
C(C)(C1C(C(CN1)O)O)=O,,,3,1,1,0,1
4330_0,,,,2,1,2,3
C(C1C(CC(CO)N1C)=O)=O,,,3,1,1,0,1
4332_0,,,,2,1,2,3
C1(CC(C=O)N(C)C1CO)=O,,,3,1,1,0,1
4334_0,,,,2,1,2,3
C1(C(C(C=O)O)N(C)CC1)=O,,,3,1,2,0,2
4334_1,,,,2,1,2,3
4336_0,,,,2,2,2,4
C1(C(C(C(C1CO)O)O)N)=O,,,3,1,1,0,1
4338_0,,,,2,2,2,4
C1(C(C(C(C(C1)O)O)O)N)=O,,,3,1,1,0,1
4340_0,,,,2,2,2,4
C(C(C(C(C(CO)O)N)=O)CO)=O,,,3,1,1,0,1
4342_0,,,,2,2,2,4
C(C(C(C(CO)C(CO)O)=O)N)=O,,,3,1,1,0,1
4344_0,,,,2,2,2,4
C(C(CO)C(C=O)O)(C(CO)N)=O,,,3,1,1,0,1
4346_0,,,,2,2,2,4
C(C(C(C=O)O)N)(C(CO)CO)=O,,,3,1,2,0,2
4346_1,,,,2,2,2,4
4348_0,,,,2,2,2,4
C(C(CO)N)(CC(C(C=O)O)O)=O,,,3,1,1,0,1
4350_0,,,,2,2,2,4
C(C(C(C(C=O)O)O)N)(CCO)=O,,,3,1,1,0,1
4352_0,,,,2,2,2,4
C(C(C(C(C(CO)O)O)N)=O)=O,,,3,1,1,0,1
4354_0,,,,2,2,2,4
C(C)(C(C=O)N(C)CC=O)=O,,,3,1,1,0,1
4356_0,,,,2,2,2,4
C(C(CO)NC(C=O)C(C)=O)(O)=O,,,3,1,1,0,1
4358_0,,,,2,2,2,4
C(C(C(C)=O)N)=O,,,3,1,1,0,1
4360_0,,,,2,2,2,4
C(C(C(C)=O)NCCO)=O,,,3,1,1,0,1
4362_0,,,,2,2,2,4
C(C)(C(CO)N(C)CC=O)=O,,,3,1,1,0,1
4364_0,,,,2,2,2,4
C(C(CO)NC(C(C)=O)CO)(O)=O,,,3,1,1,0,1
4366_0,,,,2,2,2,4
C(C)(C(CO)N)=O,,,3,1,1,0,1
4368_0,,,,2,2,2,4
C(C)(C(CO)NCCO)=O,,,3,1,1,0,1
4370_0,,,,2,2,2,4
C(C(C(C=O)O)N(C)CC=O)(C)=O,,,3,1,2,0,2
4370_1,,,,2,2,2,4
4372_0,,,,2,2,2,4
C(C(C(C(C)=O)N)O)=O,,,3,1,2,0,2
4372_1,,,,2,2,2,4
4374_0,,,,2,2,2,4
C(C(C(C=O)O)NCCO)(C)=O,,,3,1,2,0,2
4374_1,,,,2,2,2,4
4375_0,,,,2,2,2,4
4376_0,,,,2,2,2,4
4376_1,,,,2,2,2,4
4377_0,,,,2,2,2,4
4378_0,,,,2,2,2,4
4379_0,,,,2,2,2,4
4380_0,,,,2,2,2,4
4382_0,,,,2,2,2,4
C(CCO)(C(C(CO)=O)N)=O,,,3,1,1,0,1
4384_0,,,,2,2,2,4
C(C(C(C(CCO)O)=O)N)=O,,,3,1,1,0,1
4385_0,,,,2,2,2,4
4386_0,,,,2,2,2,4
4386_1,,,,2,2,2,4
4388_0,,,,2,2,2,4
C(CO)(C(C(C(C)=O)O)N)=O,,,3,1,2,0,2
4388_1,,,,2,2,2,4
4390_0,,,,2,2,2,4
C(C)(C(C(C(CO)=O)O)N)=O,,,3,1,2,0,2
4390_1,,,,2,2,2,4
4392_0,,,,2,2,2,4
C(C(C(C=O)O)N)(C(C)O)=O,,,3,1,2,0,2
4392_1,,,,2,2,2,4
4393_0,,,,2,2,2,4
4394_0,,,,2,2,2,4
4396_0,,,,2,2,2,4
C(CN(C)C(C(CNC)=O)CO)=O,,,3,1,1,0,1
4398_0,,,,2,2,2,4
C(CN(C)C(C(C)=O)CC(C=O)=O)=O,,,3,1,2,0,2
4398_1,,,,2,2,2,4
4400_0,,,,2,2,2,4
C(CC(C(C(C)=O)N(C)CC=O)=O)=O,,,3,1,1,0,1
4402_0,,,,2,2,2,4
C(C)(CC(C(C=O)N(C)CC=O)=O)=O,,,3,1,1,0,1
4404_0,,,,2,2,2,4
C(CN(C)C(C=O)C(CCC=O)=O)=O,,,3,1,1,0,1
4406_0,,,,2,2,2,4
C(CN(C)C(C=O)C(C=CCO)=O)=O,,,3,1,1,0,1
4408_0,,,,2,2,2,4
C(CN(C)C(C(C=CC=O)=O)CO)=O,,,3,1,1,0,1
4410_0,,,,2,2,2,4
C(CN(C)C(C(C=C)=O)C(C=O)O)=O,,,3,1,2,0,2
4410_1,,,,2,2,2,4
4412_0,,,,2,2,2,4
C(CNC)(C(CO)N)=O,,,3,1,1,0,1
4414_0,,,,2,2,2,4
C(CNC)(C(CO)NCCO)=O,,,3,1,1,0,1
4416_0,,,,2,2,2,4
C(C(CO)NC)(C(C(CO)O)N)=O,,,3,1,1,0,1
4418_0,,,,2,2,2,4
C(CC(C(C(CO)N)=O)NC)=O,,,3,1,1,0,1
4420_0,,,,2,2,2,4
C(C(CO)N)(CC(CNC)=O)=O,,,3,1,1,0,1
4422_0,,,,2,2,2,4
C(CCO)(C(C(CNC)=O)N)=O,,,3,1,1,0,1
4424_0,,,,2,2,2,4
C(C(C(C(CCO)NC)=O)N)=O,,,3,1,1,0,1
4426_0,,,,2,2,2,4
C(CC(C(CNC)=O)N)(CO)=O,,,3,1,2,0,2
4426_1,,,,2,2,2,4
4428_0,,,,2,2,2,4
C(C(C(C(C)=O)O)N)(CNC)=O,,,3,1,2,0,2
4428_1,,,,2,2,2,4
4430_0,,,,2,2,2,4
C(C(C(C(CNC)=O)O)N)(C)=O,,,3,1,2,0,2
4430_1,,,,2,2,2,4
4432_0,,,,2,2,2,4
C(C(C(C=O)O)N)(C(C)NC)=O,,,3,1,2,0,2
4432_1,,,,2,2,2,4
4434_0,,,,2,2,2,4
C(CC(C(C(CNC)=O)N)O)=O,,,3,1,1,0,1
4436_0,,,,2,2,2,4
C(CNCC(O)=O)(C(CO)N)=O,,,3,1,1,0,1
4438_0,,,,2,2,2,4
C(CNC)(C(C(C(CO)O)O)N)=O,,,3,1,1,0,1
4440_0,,,,2,2,2,4
C(C(C(CO)O)N)(CCO)=O,,,3,1,1,0,1
4442_0,,,,2,2,2,4
C(C(CO)N)(CC(CO)O)=O,,,3,1,13,0,13
4444_0,,,,2,2,2,4
C(C)(C(C(C(CO)O)O)N)=O,,,3,1,1,0,1
4446_0,,,,2,2,2,4
C(CC(C(C(CO)O)N)=O)(O)=O,,,3,1,1,0,1
4448_0,,,,2,2,2,4
C(C(C(CC(CO)O)=O)N)(O)=O,,,3,1,2,0,2
4450_0,,,,2,2,2,4
C(CC(C(O)=O)O)(C(CO)N)=O,,,3,1,1,0,1
4452_0,,,,2,2,2,4
C(C(C(C(O)=O)O)N)(CCO)=O,,,3,1,2,0,2
4452_1,,,,2,2,2,4
4454_0,,,,2,2,2,4
C(C(C(C(C(C)=O)N)O)O)(O)=O,,,3,1,1,0,1
4456_0,,,,2,2,2,4
C(C(CO)(C(C(CCO)=O)N)O)=O,,,3,1,1,0,1
4458_0,,,,2,2,2,4
C(C(CO)(C(C(C(C)=O)N)O)O)=O,,,3,1,1,0,1
4460_0,,,,2,2,2,4
C(C(CO)(CC(C(CO)N)=O)O)=O,,,3,1,1,0,1
4462_0,,,,2,2,2,4
C(C)(C(CC(C=O)=O)N)=O,,,3,1,2,0,2
4462_1,,,,2,2,2,4
4464_0,,,,2,2,2,4
C(C(CC(C=O)=O)NCCO)(C)=O,,,3,1,2,0,2
4464_1,,,,2,2,2,4
4466_0,,,,2,2,2,4
C(CC(C(C(C)=O)N)=O)=O,,,3,1,1,0,1
4468_0,,,,2,2,2,4
C(CC(C(C(C)=O)NCCO)=O)=O,,,3,1,1,0,1
4470_0,,,,2,2,2,4
C(C(C=O)N)(CC(C)=O)=O,,,3,1,1,0,1
4472_0,,,,2,2,2,4
C(C(C=O)NCCO)(CC(C)=O)=O,,,3,1,1,0,1
4474_0,,,,2,2,2,4
C(C(C(CCC=O)=O)N)=O,,,3,1,1,0,1
4476_0,,,,2,2,2,4
C(C(C(CCC=O)=O)NCCO)=O,,,3,1,1,0,1
4478_0,,,,2,2,2,4
C1(COC(C(CO)O)C1N)=O,,,3,1,1,0,1
4480_0,,,,2,2,2,4
C1(COC(CO)C(C1N)O)=O,,,3,1,1,0,1
4482_0,,,,2,2,2,4
C1(C(C(CO)OC(C1)O)N)=O,,,3,1,1,0,1
4484_0,,,,2,2,2,4
C1(C(C(O)OC(CO)C1)N)=O,,,3,1,1,0,1
4486_0,,,,2,2,2,4
C1(COCC(C(C1N)O)O)=O,,,3,1,1,0,1
4488_0,,,,2,2,2,4
C1(C(C(COC(C1)O)O)N)=O,,,3,1,1,0,1
4490_0,,,,2,2,2,4
C1(C(C(O)OCC(C1)O)N)=O,,,3,1,1,0,1
4492_0,,,,2,2,2,4
C1(C(COC(C(C1)O)O)N)=O,,,3,1,1,0,1
4494_0,,,,2,2,2,4
C1(C(C(C(O)OCC1)O)N)=O,,,3,1,1,0,1
4496_0,,,,2,2,2,4
C(C(C(CO)O)N)(CCN)=O,,,3,1,1,0,1
4498_0,,,,2,2,2,4
C(C(CN)N)(CC(CO)O)=O,,,3,1,1,0,1
4500_0,,,,2,2,2,4
C(C(CO)N)(CC(CN)O)=O,,,3,1,1,0,1
4502_0,,,,2,2,2,4
C(C(C(CN)O)N)(CCO)=O,,,3,1,1,0,1
4504_0,,,,2,2,2,4
C(C)(C(C(C(CN)O)O)N)=O,,,3,1,1,0,1
4506_0,,,,2,2,2,4
C(C(C(C=CCO)=O)N)=O,,,3,1,1,0,1
4508_0,,,,2,2,2,4
C(C(C(C=CCO)=O)NCCO)=O,,,3,1,1,0,1
4510_0,,,,2,2,2,4
C(C=CC(C(CO)N)=O)=O,,,3,1,1,0,1
4512_0,,,,2,2,2,4
C(C=CC(C(CO)NCCO)=O)=O,,,3,1,1,0,1
4514_0,,,,2,2,2,4
C(C(C(C(C=C)=O)N)O)=O,,,3,1,2,0,2
4514_1,,,,2,2,2,4
4516_0,,,,2,2,2,4
C(C(C(C(C=C)=O)NCCO)O)=O,,,3,1,2,0,2
4516_1,,,,2,2,2,4
4518_0,,,,2,2,2,4
C(CO)(C(C(C(CO)O)NC)N)=O,,,3,1,1,0,1
4520_0,,,,2,2,2,4
C(CC(C(C(CO)NC)N)=O)=O,,,3,1,1,0,1
4522_0,,,,2,2,2,4
C(C(C(CC(CO)NC)=O)N)=O,,,3,1,1,0,1
4524_0,,,,2,2,2,4
C(CC(C=O)NC)(C(CO)N)=O,,,3,1,1,0,1
4526_0,,,,2,2,2,4
C(CC(C=O)O)(C(CNC)N)=O,,,3,1,1,0,1
4528_0,,,,2,2,2,4
C(C(C(C=O)NC)N)(CCO)=O,,,3,1,2,0,2
4528_1,,,,2,2,2,4
4530_0,,,,2,2,2,4
C(C(C(C=O)O)N)(CCNC)=O,,,3,1,2,0,2
4530_1,,,,2,2,2,4
4532_0,,,,2,2,2,4
C(C(C(C(C(C)=O)N)NC)O)=O,,,3,1,1,0,1
4534_0,,,,2,2,2,4
C(C(C(C)=O)NCC(O)=O)=O,,,3,1,1,0,1
4536_0,,,,2,2,2,4
C(C)(C(CO)NCC(O)=O)=O,,,3,1,1,0,1
4538_0,,,,2,2,2,4
C(CNC(C(C)=O)C(C=O)O)(O)=O,,,3,1,2,0,2
4538_1,,,,2,2,2,4
4539_0,,,,2,2,2,4
4540_0,,,,2,2,2,4
4541_0,,,,2,2,2,4
4542_0,,,,2,2,2,4
4544_0,,,,2,2,2,4
C(C(C(C(C(CO)O)O)NC)=O)=O,,,3,1,1,0,1
4545_0,,,,2,2,2,4
4546_0,,,,2,2,2,4
4547_0,,,,2,2,2,4
4547_1,,,,2,2,2,4
4548_0,,,,2,2,2,4
4549_0,,,,2,2,2,4
4549_1,,,,2,2,2,4
4550_0,,,,2,2,2,4
4551_0,,,,2,2,2,4
4552_0,,,,2,2,2,4
4553_0,,,,2,2,2,4
4554_0,,,,2,2,2,4
4555_0,,,,2,2,2,4
4556_0,,,,2,2,2,4
4557_0,,,,2,2,2,4
4557_1,,,,2,2,2,4
4558_0,,,,2,2,2,4
4558_1,,,,2,2,2,4
4559_0,,,,2,2,2,4
4559_1,,,,2,2,2,4
4560_0,,,,2,2,2,4
4560_1,,,,2,2,2,4
4561_0,,,,2,2,2,4
4562_0,,,,2,2,2,4
4563_0,,,,2,2,2,4
4564_0,,,,2,2,2,4
4565_0,,,,2,2,2,4
4566_0,,,,2,2,2,4
4567_0,,,,2,2,2,4
4568_0,,,,2,2,2,4
4568_1,,,,2,2,2,4
4569_0,,,,2,2,2,4
4569_1,,,,2,2,2,4
4570_0,,,,2,2,2,4
4570_1,,,,2,2,2,4
4571_0,,,,2,2,2,4
4571_1,,,,2,2,2,4
4572_0,,,,2,2,2,4
4573_0,,,,2,2,2,4
4574_0,,,,2,2,2,4
4575_0,,,,2,2,2,4
4576_0,,,,2,2,2,4
4577_0,,,,2,2,2,4
4578_0,,,,2,2,2,4
4579_0,,,,2,2,2,4
4580_0,,,,2,2,2,4
4580_1,,,,2,2,2,4
4581_0,,,,2,2,2,4
4583_0,,,,2,2,2,4
C(C(CC(C=O)=O)NC)(C)=O,,,3,1,4,0,4
4583_1,,,,2,2,2,4
4585_0,,,,2,2,2,4
C(CC(C(C(C)=O)NC)=O)=O,,,3,1,3,0,3
4587_0,,,,2,2,2,4
C(C(C=O)NC)(CC(C)=O)=O,,,3,1,2,0,2
4589_0,,,,2,2,2,4
C(C(C(CCC=O)=O)NC)=O,,,3,1,2,0,2
4591_0,,,,2,2,2,4
C1(COC(C(CO)O)C1NC)=O,,,3,1,1,0,1
4593_0,,,,2,2,2,4
C1(COC(CO)C(C1NC)O)=O,,,3,1,1,0,1
4595_0,,,,2,2,2,4
C1(C(C(CO)OC(C1)O)NC)=O,,,3,1,2,0,2
4597_0,,,,2,2,2,4
C1(C(C(O)OC(CO)C1)NC)=O,,,3,1,2,0,2
4599_0,,,,2,2,2,4
C1(COCC(C(C1NC)O)O)=O,,,3,1,1,0,1
4601_0,,,,2,2,2,4
C1(C(C(COC(C1)O)O)NC)=O,,,3,1,2,0,2
4603_0,,,,2,2,2,4
C1(C(C(O)OCC(C1)O)NC)=O,,,3,1,2,0,2
4605_0,,,,2,2,2,4
C1(C(COC(C(C1)O)O)NC)=O,,,3,1,2,0,2
4607_0,,,,2,2,2,4
C1(C(C(C(O)OCC1)O)NC)=O,,,3,1,2,0,2
4609_0,,,,2,2,2,4
C(C(C(CO)O)NC)(CCN)=O,,,3,1,13,0,13
4611_0,,,,2,2,2,4
C(C(CN)NC)(CC(CO)O)=O,,,3,1,13,0,13
4613_0,,,,2,2,2,4
C(C(CO)NC)(CC(CN)O)=O,,,3,1,13,0,13
4615_0,,,,2,2,2,4
C(C(C(CN)O)NC)(CCO)=O,,,3,1,13,0,13
4617_0,,,,2,2,2,4
C(C)(C(C(C(CN)O)O)NC)=O,,,3,1,13,0,13
4619_0,,,,2,2,2,4
C(C(C(C=CCO)=O)NC)=O,,,3,1,2,0,2
4621_0,,,,2,2,2,4
C(C=CC(C(CO)NC)=O)=O,,,3,1,2,0,2
4623_0,,,,2,2,2,4
C(C(C(C(C=C)=O)NC)O)=O,,,3,1,3,0,3
4623_1,,,,2,2,2,4
4625_0,,,,2,2,2,4
C(CC(C(C(CO)NC)NC)=O)=O,,,3,1,2,0,2
4627_0,,,,2,2,2,4
C(C(C(CC(CO)NC)=O)NC)=O,,,3,1,2,0,2
4629_0,,,,2,2,2,4
C(CC(C=O)NC)(C(CO)NC)=O,,,3,1,2,0,2
4631_0,,,,2,2,2,4
C(CC(C=O)O)(C(CNC)NC)=O,,,3,1,2,0,2
4633_0,,,,2,2,2,4
C(C(C(C=O)NC)NC)(CCO)=O,,,3,1,3,0,3
4633_1,,,,2,2,2,4
4635_0,,,,2,2,2,4
C(C(C(C=O)O)NC)(CCNC)=O,,,3,1,3,0,3
4635_1,,,,2,2,2,4
4637_0,,,,2,2,2,4
C(C(C(C(C(C)=O)NC)NC)O)=O,,,3,1,2,0,2
4638_0,,,,2,2,2,4
4639_0,,,,2,2,2,4
4640_0,,,,2,2,2,4
4641_0,,,,2,2,2,4
4641_1,,,,2,2,2,4
4642_0,,,,2,2,2,4
4643_0,,,,2,2,3,5
4645_0,,,,2,2,3,5
C(C(C(CO)C(C(CO)O)O)N)=O,,,3,1,11,0,11
4646_0,,,,2,2,3,5
4647_0,,,,2,2,3,5
4648_0,,,,2,2,3,5
4650_0,,,,2,2,3,5
C(C(C(CC(CO)O)O)N)=O,,,3,1,11,0,11
4652_0,,,,2,2,3,5
C(C(C(CC(CO)O)NC)N)=O,,,3,1,11,0,11
4654_0,,,,2,2,3,5
C(CC(C=O)N)(CCO)=O,,,3,1,12,0,12
4656_0,,,,2,2,3,5
C(C(CCC(CO)=O)N)=O,,,3,1,12,0,12
4658_0,,,,2,2,3,5
C(C(CC(C(C)=O)O)N)=O,,,3,1,12,0,12
4660_0,,,,2,2,3,5
C(CC(CC(C=O)N)O)=O,,,3,1,12,0,12
4662_0,,,,2,2,3,5
C(C(C=CC(CO)O)N)=O,,,3,1,12,0,12
4664_0,,,,2,2,3,5
C(C(CC(C(CO)O)NC)N)=O,,,3,1,11,0,11
4665_0,,,,2,2,3,5
4666_0,,,,2,2,3,5
4667_0,,,,2,2,3,5
4669_0,,,,2,2,3,5
C(CN)(CCO)=O,,,3,1,12,0,12
4670_0,,,,2,2,3,5
4671_0,,,,2,2,3,5
4673_0,,,,2,2,3,5
C(CCO)(CC(CN)=O)=O,,,3,1,13,0,13
4675_0,,,,2,2,3,5
C(CO)(CCC(CN)=O)=O,,,3,1,13,0,13
4677_0,,,,2,2,3,5
C(C)(C(CC(CN)=O)O)=O,,,3,1,13,0,13
4679_0,,,,2,2,3,5
C(CC(CC(CN)=O)O)=O,,,3,1,13,0,13
4681_0,,,,2,2,3,5
C(C(CO)O)=CC(CN)=O,,,3,1,12,0,12
4683_0,,,,2,2,3,5
C(CN)(CC(C(CO)O)NC)=O,,,3,1,12,0,12
4684_0,,,,2,2,3,5
4685_0,,,,2,2,3,5
