,Gen,ID,nC,nH,nO,MW,nAcid,nBase,nHBAcc,nHBDon
109,2,C1(C(O)OCC(C(C1)O)O)=O,6,10,5,162.05282342,0,0,5,3
110,2,C1(C(C(COC(C1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
111,2,C1(C(C(O)OCC(C1)O)O)=O,6,10,5,162.05282342,0,0,5,3
112,2,C1(C(COC(C(C1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
113,2,C1(C(C(C(O)OCC1)O)O)=O,6,10,5,162.05282342,0,0,5,3
114,2,C1(COC(C(C(C1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
115,2,C(CC(C(O)=O)O)(CCO)=O,6,10,5,162.05282342,1,0,4,3
116,2,C(C(CCC(CO)=O)O)(O)=O,6,10,5,162.05282342,1,0,4,3
117,2,C(C(CC(C(C)=O)O)O)(O)=O,6,10,5,162.05282342,1,0,4,3
118,2,C(CC(CC(C(O)=O)O)O)=O,6,10,5,162.05282342,1,0,4,3
119,2,C(C(C(CC(CO)O)=O)=O)=O,6,8,5,160.037173356,0,0,5,2
120,2,C(C(CO)O)(CC(C=O)=O)=O,6,8,5,160.037173356,0,0,5,2
121,2,C(CCO)(C(C(C=O)=O)O)=O,6,8,5,160.037173356,0,0,5,2
122,2,C(CO)(CC(C(C=O)=O)O)=O,6,8,5,160.037173356,0,0,5,2
123,2,C(C)(C(C(C(C=O)=O)O)O)=O,6,8,5,160.037173356,0,0,5,2
124,2,C(CC(C(C(C=O)=O)O)O)=O,6,8,5,160.037173356,0,0,5,2
125,2,C(C(CO)O)=CC(C=O)=O,6,8,4,144.042258736,0,0,4,2
126,2,C(C(C(C=CCO)=O)O)=O,6,8,4,144.042258736,0,0,4,2
127,2,C(C=CC(C(CO)O)=O)=O,6,8,4,144.042258736,0,0,4,2
128,2,C(C(C(C(C=C)=O)O)O)=O,6,8,4,144.042258736,0,0,4,2
129,2,C(C(C=CC(CO)=O)O)=O,6,8,4,144.042258736,0,0,4,2
130,2,C(C(C(C=CC=O)O)O)=O,6,8,4,144.042258736,0,0,4,2
131,2,C(C(C(CO)O)O)=CC(O)=O,6,10,5,162.05282342,1,0,4,4
132,2,C(C(C=CC(CO)O)O)(O)=O,6,10,5,162.05282342,1,0,4,4
133,2,C1C(C(C(O)O1)O)O,4,8,4,120.04225873600001,0,0,4,3
134,2,C(C1(C(C(C(CO)O1)O)O)O)O,6,12,6,180.063388104,0,0,6,5
135,2,C(C1(CC(C(CO)O1)O)O)=O,6,10,5,162.05282342,0,0,5,3
136,2,C(CC1(C(C(CO1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
137,2,C(C(C1(CC(CO1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
138,2,C(C1C(CC(CO)(O1)O)O)=O,6,10,5,162.05282342,0,0,5,3
139,2,C(C1C(C(C(C)(O1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
140,2,C(C(C1C(CC(O)O1)O)O)=O,6,10,5,162.05282342,0,0,5,3
141,2,C1(C(O)OC(C(CO)O)C1O)=O,6,10,6,178.04773804,0,0,6,4
142,2,C(C1(C(C(C(CO)O1)O)O)O)=O,6,10,6,178.04773804,0,0,6,4
143,2,C1C(C(C(C(CO)(O)O1)O)O)O,6,12,6,180.063388104,0,0,6,5
144,2,C(C1(CC(C(CO1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
145,2,C(C1C(C(CC(O1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
146,2,C1(C(O)OC(CO)C(C1O)O)=O,6,10,6,178.04773804,0,0,6,4
147,2,C(C1(C(C(C(CO1)O)O)O)O)=O,6,10,6,178.04773804,0,0,6,4
148,2,C1(C(O)OCC(C(C1O)O)O)=O,6,10,6,178.04773804,0,0,6,4
149,2,C1(C(C(C(C(CO)O)O1)O)O)=O,6,10,6,178.04773804,0,0,6,4
150,2,C1(C(CC(C(CO)O)O1)O)=O,6,10,5,162.05282342,0,0,5,3
151,2,C1(C(C(C(C(CO)O1)O)O)O)=O,6,10,6,178.04773804,0,0,6,4
152,2,C1(C(CC(C(CO)O1)O)O)=O,6,10,5,162.05282342,0,0,5,3
153,2,C1(C(C(C(C(CO1)O)O)O)O)=O,6,10,6,178.04773804,0,0,6,4
154,2,C1(C(CC(C(CO1)O)O)O)=O,6,10,5,162.05282342,0,0,5,3
155,2,C(C(CCO)O)(O)=O,4,8,4,120.04225873600001,1,0,3,3
156,2,C(C(C(CO)O)=O)=O,4,6,4,118.02660867200001,0,0,4,2
157,2,C(C(CC(C(CO)O)O)O)=O,6,12,5,164.068473484,0,0,5,4
158,3,C1(C(C(C(C1)O)O)O)=O,5,8,4,132.042258736,0,0,4,3
159,3,C1(C(C(C(CC1O)O)O)O)=O,6,10,5,162.05282342,0,0,5,4
160,3,C1(C(C(C(C1)O)(CO)O)O)=O,6,10,5,162.05282342,0,0,5,4
161,3,C1(C(CC(CO)(C1O)O)O)=O,6,10,5,162.05282342,0,0,5,4
162,3,C1(C(C(C(CO)(C1)O)O)O)=O,6,10,5,162.05282342,0,0,5,4
163,3,C1(C(C(C(C)(C1O)O)O)O)=O,6,10,5,162.05282342,0,0,5,4
164,3,C1(C(C(CC(C1O)O)O)O)=O,6,10,5,162.05282342,0,0,5,4
165,3,C1(C(CO)C(C(C1)=O)O)=O,6,8,4,144.042258736,0,0,4,2
166,3,C1(CCC(C(C1O)O)=O)=O,6,8,4,144.042258736,0,0,4,2
167,3,C(C1(CCC(C1O)=O)O)=O,6,8,4,144.042258736,0,0,4,2
168,3,C1(CC(C(CC1O)=O)O)=O,6,8,4,144.042258736,0,0,4,2
169,3,C(C1(CC(C(C1)=O)O)O)=O,6,8,4,144.042258736,0,0,4,2
170,3,C(C1C(CC(C1O)=O)O)=O,6,8,4,144.042258736,0,0,4,2
171,3,C1(C(CC(C1CO)O)=O)=O,6,8,4,144.042258736,0,0,4,2
172,3,C1(CC(C(C(C1)=O)O)O)=O,6,8,4,144.042258736,0,0,4,2
173,3,C1(CC(CC(C1O)=O)O)=O,6,8,4,144.042258736,0,0,4,2
174,3,C(C1C(C(CC1O)O)=O)=O,6,8,4,144.042258736,0,0,4,2
175,3,C(C1C(C(C(C1)=O)O)O)=O,6,8,4,144.042258736,0,0,4,2
176,3,C1(C(CC(C(C1)O)O)=O)=O,6,8,4,144.042258736,0,0,4,2
177,3,C(C1C(CC(C1O)O)=O)=O,6,8,4,144.042258736,0,0,4,2
178,3,C1(C(CO)C(C(C1O)=O)O)=O,6,8,5,160.037173356,0,0,5,3
179,3,C1(C(C(C(CC1O)=O)O)O)=O,6,8,5,160.037173356,0,0,5,3
180,3,C(C1(C(CC(C1O)=O)O)O)=O,6,8,5,160.037173356,0,0,5,3
181,3,C(C1(C(C(C(C1)=O)O)O)O)=O,6,8,5,160.037173356,0,0,5,3
182,3,C(C1C(C(C(C1O)=O)O)O)=O,6,8,5,160.037173356,0,0,5,3
183,3,C1C(C(C(C(C=1)=O)O)O)O,6,8,4,144.042258736,0,0,4,3
184,3,C1(C(C(C(C(C1CO)O)O)O)O)=O,7,12,6,192.063388104,0,0,6,5
185,3,C(CO)(C(C(CO)(CO)O)O)=O,6,12,6,180.063388104,0,0,6,5
186,3,C(C(C)(C(C(CO)=O)O)O)=O,6,10,5,162.05282342,0,0,5,3
187,3,C(C(CC(CO)(CO)O)=O)=O,6,10,5,162.05282342,0,0,5,3
188,3,C(CO)(CC(C(C(CO)=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
189,3,C(CC(CO)(C(C(CO)=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
190,3,C(C(C(CO)=O)C(CO)(CO)O)=O,7,12,6,192.063388104,0,0,6,4
191,3,C(CC(C(C(CO)(CO)O)O)=O)=O,7,12,6,192.063388104,0,0,6,4
192,3,C(C)(C(C(C(C(CO)=O)O)O)O)=O,7,12,6,192.063388104,0,0,6,4
193,3,C(C(C(C)(C(C(CO)=O)O)O)O)=O,7,12,6,192.063388104,0,0,6,4
194,3,C(C(C(CC(CO)(CO)O)=O)O)=O,7,12,6,192.063388104,0,0,6,4
195,3,C(C(C(C(CO)=O)O)O)=O,5,8,5,148.037173356,0,0,5,3
196,3,C(CO)(C(C(C)(C(CO)O)O)O)=O,7,14,6,194.079038168,0,0,6,5
197,3,C(C(CO)O)(CC(CO)(CO)O)=O,7,14,6,194.079038168,0,0,6,5
198,3,C(C(C(C(CCO)=O)O)O)(CO)=O,7,12,6,192.063388104,0,0,6,4
199,3,C(C(CCO)(C(C(CO)=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
200,3,C(C(C(CO)C(CO)(CO)O)=O)=O,7,12,6,192.063388104,0,0,6,4
201,3,C(CO)(C(C(CO)(CCO)O)O)=O,7,14,6,194.079038168,0,0,6,5
202,3,C(C(C(CO)(CO)O)O)(CCO)=O,7,14,6,194.079038168,0,0,6,5
203,3,C(CO)(C(CO)C(CO)(CO)O)=O,7,14,6,194.079038168,0,0,6,5
204,3,C(C(C(C(C(CO)=O)O)O)O)=O,6,10,6,178.04773804,0,0,6,4
205,3,C(CO)(C(C(CO)(C)O)O)=O,6,12,5,164.068473484,0,0,5,4
206,3,C(CO)(CC(CO)(CO)O)=O,6,12,5,164.068473484,0,0,5,4
207,3,C(C)(C(C(CO)(CO)O)O)=O,6,12,5,164.068473484,0,0,5,4
208,3,C(CC(C(C(C(CO)=O)O)O)O)=O,7,12,6,192.063388104,0,0,6,4
209,3,C(C(CC(C(C(CO)=O)O)O)O)=O,7,12,6,192.063388104,0,0,6,4
210,3,C(C(C(CO)(CO)O)C(C=O)O)=O,7,12,6,192.063388104,0,0,6,4
211,3,C(CO)(C(C(C)O)O)=O,5,10,4,134.0579088,0,0,4,3
212,3,C(CC(CO)(CO)O)=O,5,10,4,134.0579088,0,0,4,3
213,3,C(CO)(C(C(C(CO)=O)O)O)=O,6,10,6,178.04773804,0,0,6,4
214,3,C(C(CO)(C(C(CO)=O)O)O)=O,6,10,6,178.04773804,0,0,6,4
215,3,C(C(C(C(CO)(CO)O)O)=O)=O,6,10,6,178.04773804,0,0,6,4
216,3,C(C(C(CO)=O)C(C(CO)O)O)=O,7,12,6,192.063388104,0,0,6,4
217,3,C(CC(C(C(C(CO)O)O)O)=O)=O,7,12,6,192.063388104,0,0,6,4
218,3,C(C(C(CC(C(CO)O)O)=O)O)=O,7,12,6,192.063388104,0,0,6,4
219,3,C(C(CO)O)(CC(C(CO)O)O)=O,7,14,6,194.079038168,0,0,6,5
220,3,C(C(C(CO)C(C(CO)O)O)=O)=O,7,12,6,192.063388104,0,0,6,4
221,3,C(C(C(C(CO)O)O)O)(CCO)=O,7,14,6,194.079038168,0,0,6,5
222,3,C(CO)(C(CO)C(C(CO)O)O)=O,7,14,6,194.079038168,0,0,6,5
223,3,C(C(C(C(CO)O)O)C(C=O)O)=O,7,12,6,192.063388104,0,0,6,4
224,3,C(CC(C(CO)O)O)=O,5,10,4,134.0579088,0,0,4,3
225,3,C(C(C)(CC(C=O)=O)O)=O,6,8,4,144.042258736,0,0,4,1
226,3,C(CO)(CC(CC(C=O)=O)O)=O,7,10,5,174.05282342,0,0,5,2
227,3,C(CC(CO)(CC(C=O)=O)O)=O,7,10,5,174.05282342,0,0,5,2
228,3,C(C(C(CO)=O)C(C(C)=O)O)=O,7,10,5,174.05282342,0,0,5,2
229,3,C(C(C)(C(C=O)C(CO)=O)O)=O,7,10,5,174.05282342,0,0,5,2
230,3,C(CC(C(C(C(C)=O)O)O)=O)=O,7,10,5,174.05282342,0,0,5,2
231,3,C(C(C)(C(C(CC=O)=O)O)O)=O,7,10,5,174.05282342,0,0,5,2
232,3,C(C)(C(C(CC(C=O)=O)O)O)=O,7,10,5,174.05282342,0,0,5,2
233,3,C(C(C(C)(CC(C=O)=O)O)O)=O,7,10,5,174.05282342,0,0,5,2
234,3,C(C(C(CC(C(C)=O)O)=O)O)=O,7,10,5,174.05282342,0,0,5,2
235,3,C(C(C)(CC(C(C=O)O)=O)O)=O,7,10,5,174.05282342,0,0,5,2
236,3,C(C(CC(C=O)=O)O)=O,5,6,4,130.026608672,0,0,4,1
237,3,C(C(CC(C)(C(CO)O)O)=O)=O,7,12,5,176.068473484,0,0,5,3
238,3,C(CC(C(C)=O)O)(C(CO)O)=O,7,12,5,176.068473484,0,0,5,3
239,3,C(C(C)(CC(C(CO)O)=O)O)=O,7,12,5,176.068473484,0,0,5,3
240,3,C(C(CC(C=O)=O)O)(CCO)=O,7,10,5,174.05282342,0,0,5,2
241,3,C(C(CCO)(CC(C=O)=O)O)=O,7,10,5,174.05282342,0,0,5,2
242,3,C(C(C(C(C=O)=O)CO)O)(C)=O,7,10,5,174.05282342,0,0,5,2
243,3,C(C(C)(C(C(C=O)=O)CO)O)=O,7,10,5,174.05282342,0,0,5,2
244,3,C(C(CC(CO)(CCO)O)=O)=O,7,12,5,176.068473484,0,0,5,3
245,3,C(C(C(C(CCO)=O)O)O)(C)=O,7,12,5,176.068473484,0,0,5,3
246,3,C(C(C)(C(C(CCO)=O)O)O)=O,7,12,5,176.068473484,0,0,5,3
247,3,C(CO)(C(CO)C(C(C)=O)O)=O,7,12,5,176.068473484,0,0,5,3
248,3,C(C(C)(C(C(CO)=O)CO)O)=O,7,12,5,176.068473484,0,0,5,3
249,3,C(C(C(CC(C=O)=O)O)O)=O,6,8,5,160.037173356,0,0,5,2
250,3,C(C(CC(C)(CO)O)=O)=O,6,10,4,146.0579088,0,0,4,2
251,3,C(C)(C(CC(CO)=O)O)=O,6,10,4,146.0579088,0,0,4,2
252,3,C(C(C)(CC(CO)=O)O)=O,6,10,4,146.0579088,0,0,4,2
253,3,C(C)(C(C(C(C)=O)O)O)=O,6,10,4,146.0579088,0,0,4,2
254,3,C(C(C)(C(C(C)=O)O)O)=O,6,10,4,146.0579088,0,0,4,2
255,3,C(CC(C(CC(C=O)=O)O)O)=O,7,10,5,174.05282342,0,0,5,2
256,3,C(C(CC(CC(C=O)=O)O)O)=O,7,10,5,174.05282342,0,0,5,2
257,3,C(C(C(C=O)C(C(C)=O)O)O)=O,7,10,5,174.05282342,0,0,5,2
258,3,C(C(C(C=O)C(C=O)(C)O)O)=O,7,10,5,174.05282342,0,0,5,2
259,3,C(C(C(C(CC(C=O)=O)O)O)O)=O,7,10,6,190.04773804,0,0,6,3
260,3,C(C(CC(C)O)=O)=O,5,8,3,116.047344116,0,0,3,1
261,3,C(CC(C(C)=O)O)=O,5,8,3,116.047344116,0,0,3,1
262,3,C(C(C)(CC=O)O)=O,5,8,3,116.047344116,0,0,3,1
263,3,C(CO)(C(CC(C=O)=O)O)=O,6,8,5,160.037173356,0,0,5,2
264,3,C(C(CO)(CC(C=O)=O)O)=O,6,8,5,160.037173356,0,0,5,2
265,3,C(C(C)(C(C(C=O)=O)O)O)=O,6,8,5,160.037173356,0,0,5,2
266,3,C(C(CC(CO)(C(CO)O)O)=O)=O,7,12,6,192.063388104,0,0,6,4
267,3,C(C(C(C(C(CO)O)=O)O)O)(C)=O,7,12,6,192.063388104,0,0,6,4
268,3,C(C(C)(C(C(C(CO)O)=O)O)O)=O,7,12,6,192.063388104,0,0,6,4
269,3,C(C(CC(C=O)=O)O)(C(CO)O)=O,7,10,6,190.04773804,0,0,6,3
270,3,C(C(C(CO)O)(CC(C=O)=O)O)=O,7,10,6,190.04773804,0,0,6,3
271,3,C(C(C(CO)=O)C(C=O)O)=O,6,8,5,160.037173356,0,0,5,2
272,3,C(CC(C(C(C=O)O)O)=O)=O,6,8,5,160.037173356,0,0,5,2
273,3,C(C(C(CO)=O)CO)=O,5,8,4,132.042258736,0,0,4,2
274,3,C(CC(C(CO)O)=O)=O,5,8,4,132.042258736,0,0,4,2
275,3,C(C(C(C(C=O)C(CO)=O)O)O)=O,7,10,6,190.04773804,0,0,6,3
276,3,C(CC(C(C(C(C=O)O)O)O)=O)=O,7,10,6,190.04773804,0,0,6,3
277,3,C(C(C(CO)=O)C(CO)(C)O)=O,7,12,5,176.068473484,0,0,5,3
278,3,C(CC(C(C(CO)(C)O)O)=O)=O,7,12,5,176.068473484,0,0,5,3
279,3,C(CO)(CC(CC(CO)=O)O)=O,7,12,5,176.068473484,0,0,5,3
280,3,C(CC(CO)(CC(CO)=O)O)=O,7,12,5,176.068473484,0,0,5,3
281,3,C(C)(C(C(CC(CO)=O)O)O)=O,7,12,5,176.068473484,0,0,5,3
282,3,C(CC(CO)(C(C(C)=O)O)O)=O,7,12,5,176.068473484,0,0,5,3
283,3,C(C(C(CO)=O)C(C)O)=O,6,10,4,146.0579088,0,0,4,2
284,3,C(CC(C(C(C)O)O)=O)=O,6,10,4,146.0579088,0,0,4,2
285,3,C(CC(CC(CO)=O)O)=O,6,10,4,146.0579088,0,0,4,2
286,3,C(CC(CO)(CC=O)O)=O,6,10,4,146.0579088,0,0,4,2
287,3,C(C(C(CO)=O)C(C(CO)=O)O)=O,7,10,6,190.04773804,0,0,6,3
288,3,C(CC(C(C(C(CO)=O)O)O)=O)=O,7,10,6,190.04773804,0,0,6,3
289,3,C(C(CO)(C(C=O)C(CO)=O)O)=O,7,10,6,190.04773804,0,0,6,3
290,3,C(C(CO)(C(C(CC=O)=O)O)O)=O,7,10,6,190.04773804,0,0,6,3
291,3,C(CO)(CC(C(C(C=O)=O)O)O)=O,7,10,6,190.04773804,0,0,6,3
292,3,C(CC(CO)(C(C(C=O)=O)O)O)=O,7,10,6,190.04773804,0,0,6,3
293,3,C(C(C(CC(C=O)O)=O)O)=O,6,8,5,160.037173356,0,0,5,2
294,3,C(C(C(CCO)=O)O)=O,5,8,4,132.042258736,0,0,4,2
295,3,C(CC(C(C=O)O)O)(C(C=O)O)=O,7,10,6,190.04773804,0,0,6,3
296,3,C(C(C(CC(CO)(C)O)=O)O)=O,7,12,5,176.068473484,0,0,5,3
297,3,C(C(C(C)(CC(CO)=O)O)O)=O,7,12,5,176.068473484,0,0,5,3
298,3,C(C)(C(C(C(C(C)=O)O)O)O)=O,7,12,5,176.068473484,0,0,5,3
299,3,C(C(C(C)(C(C(C)=O)O)O)O)=O,7,12,5,176.068473484,0,0,5,3
